index,course,req_type,requisite,object_tree,json_tree
406,"BIOL435",1,"Prerequisite: BIOL 304 or permission of instructor.","["BIOL 304"]","{"prerequisites": "BIOL 304"}"
407,"BIOL436",1,"Prerequisite: BIOL 304 or permission of the instructor","["BIOL 304"]","{"prerequisites": "BIOL 304"}"
415,"BIOL468D2",1,"Prerequisite: BIOL 468D1.","["BIOL 468D1"]","{"prerequisites": "BIOL 468D1"}"
417,"BIOL468N2",1,"Prerequisite: BIOL 468N1","["BIOL 468N1"]","{"prerequisites": "BIOL 468N1"}"
420,"BIOL469D2",1,"Prerequisite: BIOL 469D1.","["BIOL 469D1"]","{"prerequisites": "BIOL 469D1"}"
421,"BIOL479D2",1,"Prerequisite: BIOL 479D1","["BIOL 479D1"]","{"prerequisites": "BIOL 479D1"}"
422,"BIOL480D2",1,"Prerequisite: BIOL 480D1","["BIOL 480D1"]","{"prerequisites": "BIOL 480D1"}"
423,"BIOL499D2",1,"Prerequisite: BIOL 499D1","["BIOL 499D1"]","{"prerequisites": "BIOL 499D1"}"
428,"BIOL517",1,"Prerequisite(s): BIOL 307 or equivalent or permission of the instructor","["BIOL 307"]","{"prerequisites": "BIOL 307"}"
429,"BIOL518",1,"Prerequisite: BIOL 313 or permission","["BIOL 313"]","{"prerequisites": "BIOL 313"}"
440,"BIOL555D2",1,"Prerequisite: BIOL 555D1.","["BIOL 555D1"]","{"prerequisites": "BIOL 555D1"}"
445,"BIOL580",1,"Prerequisite(s): BIOL 306 or permission of the instructors.","["BIOL 306"]","{"prerequisites": "BIOL 306"}"
446,"BIOL583",1,"Prerequisite: BIOL 373 or permission of instructor.","["BIOL 373"]","{"prerequisites": "BIOL 373"}"
449,"BIOL590",1,"Prerequisite: BIOL 434 or permission of instructor.","["BIOL 434"]","{"prerequisites": "BIOL 434"}"
450,"BIOL592",1,"Prerequisite: BIOL 301 or permission of instructor.","["BIOL 301"]","{"prerequisites": "BIOL 301"}"
452,"BIOL596",1,"Prerequisite: BIOL 373 or equivalent and permission of instructor","["BIOL 373"]","{"prerequisites": "BIOL 373"}"
454,"BIOL598",1,"Prerequisite(s): BIOL 373 and permission of Instructor.","["BIOL 373"]","{"prerequisites": "BIOL 373"}"
455,"BIOL632",1,"Prerequisites: BIOL 206 and/or permission ","["BIOL 206"]","{"prerequisites": "BIOL 206"}"
456,"BIOL652D2",1,"Prerequisite: BIOL 652D1.","["BIOL 652D1"]","{"prerequisites": "BIOL 652D1"}"
457,"BIOS601",1,"Prerequisites: Permission of instructor.  Undergraduate course in mathematical statistics at level of MATH 324.","["MATH 324"]","{"prerequisites": "MATH 324"}"
460,"BIOS613",1,"Prerequisite: Undergraduate course in mathematical statistics at the level of MATH 324, or permission of instructor","["MATH 324"]","{"prerequisites": "MATH 324"}"
463,"BIOS630D2",1,"Prerequisite: BIOS 630D1","["BIOS 630D1"]","{"prerequisites": "BIOS 630D1"}"
464,"BIOS702D2",1,"Prerequisite: BIOS 702D1","["BIOS 702D1"]","{"prerequisites": "BIOS 702D1"}"
470,"BMDE512",1,"Prerequisite: Differential equations (MATH 271 or equivalent) or permission of instructor","["MATH 271"]","{"prerequisites": "MATH 271"}"
473,"BMDE525D2",1,"Prerequisite: BMDE 525D1","["BMDE 525D1"]","{"prerequisites": "BMDE 525D1"}"
476,"BREE103",1,"Prerequisite: AEMA 100 or equivalent course in functions/precalculus","["AEMA 100"]","{"prerequisites": "AEMA 100"}"
478,"BREE312",1,"Prerequisite: AEMA 305.","["AEMA 305"]","{"prerequisites": "AEMA 305"}"
480,"BREE324",2,"Corequisite: FDSC 330","["FDSC 330"]","{"corequisites": "FDSC 330"}"
482,"BREE341",1,"Prerequisite: BREE 210","["BREE 210"]","{"prerequisites": "BREE 210"}"
483,"BREE412",1,"Prerequisite: BREE 341","["BREE 341"]","{"prerequisites": "BREE 341"}"
486,"BREE419",1,"Prerequisite: BREE 341","["BREE 341"]","{"prerequisites": "BREE 341"}"
487,"BREE420",1,"Prerequisite: FACC 300 or permission of instructor","["FACC 300"]","{"prerequisites": "FACC 300"}"
488,"BREE452",1,"Prerequisite: BREE 451","["BREE 451"]","{"prerequisites": "BREE 451"}"
489,"BREE453",1,"Prerequisites: BREE 452","["BREE 452"]","{"prerequisites": "BREE 452"}"
490,"BREE485",1,"Prerequisite: BREE 453","["BREE 453"]","{"prerequisites": "BREE 453"}"
492,"BREE495",1,"Prerequisite: BREE 490","["BREE 490"]","{"prerequisites": "BREE 490"}"
495,"BREE502",1,"Prerequisite: BREE 217","["BREE 217"]","{"prerequisites": "BREE 217"}"
497,"BREE509",1,"Prerequisite: BREE 217 or equivalent.","["BREE 217"]","{"prerequisites": "BREE 217"}"
499,"BREE519",1,"Prerequisites: BREE 325, or permission of instructor.","["BREE 325"]","{"prerequisites": "BREE 325"}"
500,"BREE520",1,"Prerequisite: BREE 327","["BREE 327"]","{"prerequisites": "BREE 327"}"
503,"BREE530",1,"Prerequisite (Undergraduate): BREE 305 or equivalent","["BREE 305"]","{"prerequisites": "BREE 305"}"
505,"BREE601",1,"Prerequisite: BREE 600.","["BREE 600"]","{"prerequisites": "BREE 600"}"
506,"BREE602",1,"Prerequisite: BREE 600.","["BREE 600"]","{"prerequisites": "BREE 600"}"
508,"BREE630",2,"Corequisite: BREE 631","["BREE 631"]","{"corequisites": "BREE 631"}"
510,"BREE631",2,"Corequisite: BREE 630","["BREE 630"]","{"corequisites": "BREE 630"}"
511,"BREE652",1,"Prerequisites: BREE 651","["BREE 651"]","{"prerequisites": "BREE 651"}"
512,"BREE672D2",1,"Prerequisite: BREE 672D1","["BREE 672D1"]","{"prerequisites": "BREE 672D1"}"
515,"BTEC619",1,"Prerequisite: BTEC 620 or permission of the instructor.","["BTEC 620"]","{"prerequisites": "BTEC 620"}"
516,"BTEC622",1,"Prerequisite: BTEC 620.","["BTEC 620"]","{"prerequisites": "BTEC 620"}"
517,"BTEC623",2,"Corequisite: BTEC 622","["BTEC 622"]","{"corequisites": "BTEC 622"}"
518,"BTEC624",1,"Prerequisite: BTEC 622.","["BTEC 622"]","{"prerequisites": "BTEC 622"}"
519,"BTEC624",2,"Corequisite: BTEC 623.","["BTEC 623"]","{"corequisites": "BTEC 623"}"
520,"BTEC624D2",1,"Prerequisite: BTEC 624D1","["BTEC 624D1"]","{"prerequisites": "BTEC 624D1"}"
521,"BTEC625",1,"Prerequisite: BTEC 622.","["BTEC 622"]","{"prerequisites": "BTEC 622"}"
523,"BTEC691",1,"Prerequisite: BTEC 620 ","["BTEC 620"]","{"prerequisites": "BTEC 620"}"
524,"BUS2365D2",1,"Prerequisite: BUS2 365D1","["BUS2 365D1"]","{"prerequisites": "BUS2 365D1"}"
525,"BUS2501",1,"Prerequisite: BUS2 463","["BUS2 463"]","{"prerequisites": "BUS2 463"}"
526,"BUSA356",2,"Corequisite: MGCR 382","["MGCR 382"]","{"corequisites": "MGCR 382"}"
527,"BUSA391",2,"Corequisite: MGCR 382","["MGCR 382"]","{"corequisites": "MGCR 382"}"
528,"BUSA394",2,"Corequisite: MGCR 382","["MGCR 382"]","{"corequisites": "MGCR 382"}"
529,"BUSA395",2,"Corequisite: MGCR 382","["MGCR 382"]","{"corequisites": "MGCR 382"}"
530,"BUSA396",2,"Corequisite(s): MGCR 382","["MGCR 382"]","{"corequisites": "MGCR 382"}"
531,"BUSA430",2,"Corequisite(s): MGCR 382","["MGCR 382"]","{"corequisites": "MGCR 382"}"
532,"BUSA433",2,"Corequisite: MGCR 382","["MGCR 382"]","{"corequisites": "MGCR 382"}"
533,"BUSA435",2,"Corequisite(s): MGCR 382","["MGCR 382"]","{"corequisites": "MGCR 382"}"
534,"BUSA451D2",1,"Prerequisite: BUSA 451D1","["BUSA 451D1"]","{"prerequisites": "BUSA 451D1"}"
536,"BUSA471",1,"Prerequisite: INSY 336","["INSY 336"]","{"prerequisites": "INSY 336"}"
537,"BUSA481",2,"Corequisite: MGCR 382","["MGCR 382"]","{"corequisites": "MGCR 382"}"
543,"BUSA647D2",1,"Prerequisite: BUSA 647D1","["BUSA 647D1"]","{"prerequisites": "BUSA 647D1"}"
547,"BUSA650D2",1,"Prerequisite: BUSA 650D1","["BUSA 650D1"]","{"prerequisites": "BUSA 650D1"}"
550,"BUSA651D2",1,"Prerequisite: BUSA 651D1","["BUSA 651D1"]","{"prerequisites": "BUSA 651D1"}"
551,"BUSA668J2",1,"Prerequisite: BUSA 668J1","["BUSA 668J1"]","{"prerequisites": "BUSA 668J1"}"
552,"BUSA668J3",1,"Prerequisite: BUSA 668J2","["BUSA 668J2"]","{"prerequisites": "BUSA 668J2"}"
553,"BUSA670D2",1,"Prerequisite: BUSA 670D1","["BUSA 670D1"]","{"prerequisites": "BUSA 670D1"}"
554,"BUSA672D2",1,"Prerequisite: BUSA 672D1","["BUSA 672D1"]","{"prerequisites": "BUSA 672D1"}"
555,"BUSA672J2",1,"Prerequisite: BUSA 672J1","["BUSA 672J1"]","{"prerequisites": "BUSA 672J1"}"
556,"BUSA672J3",1,"Prerequisite: BUSA 672J2","["BUSA 672J2"]","{"prerequisites": "BUSA 672J2"}"
558,"BUSA689D2",1,"Prerequisite: BUSA 689D1","["BUSA 689D1"]","{"prerequisites": "BUSA 689D1"}"
559,"BUSA689J2",1,"Prerequisite: BUSA 689J1","["BUSA 689J1"]","{"prerequisites": "BUSA 689J1"}"
560,"BUSA689J3",1,"Prerequisite: BUSA 689J2","["BUSA 689J2"]","{"prerequisites": "BUSA 689J2"}"
561,"BUSA690D2",1,"Prerequisite: BUSA 690D1","["BUSA 690D1"]","{"prerequisites": "BUSA 690D1"}"
562,"BUSA693D2",1,"Prerequisite: BUSA 693D1","["BUSA 693D1"]","{"prerequisites": "BUSA 693D1"}"
564,"BUSA693N2",1,"Prerequisite: BUSA 693N1","["BUSA 693N1"]","{"prerequisites": "BUSA 693N1"}"
565,"CACC220",1,"Prerequisite(s): CMSC 000","["CMSC 000"]","{"prerequisites": "CMSC 000"}"
566,"CACC520",2,"Corequisite: CMS2 500","["CMS2 500"]","{"corequisites": "CMS2 500"}"
567,"CACC523",2,"Corequisite: CHLC 500","["CHLC 500"]","{"corequisites": "CHLC 500"}"
568,"CACC523N1",2,"Corequisite: CHLC 500","["CHLC 500"]","{"corequisites": "CHLC 500"}"
569,"CACC523N2",1,"Prerequisite: CACC 523N1","["CACC 523N1"]","{"prerequisites": "CACC 523N1"}"
570,"CACF210",2,"Corequisite: CMSC 000","["CMSC 000"]","{"corequisites": "CMSC 000"}"
574,"CACF310",2,"Corequisite: CMSC 101","["CMSC 101"]","{"corequisites": "CMSC 101"}"
576,"CACF325",2,"Corequisite: CMSC 101","["CMSC 101"]","{"corequisites": "CMSC 101"}"
578,"CACF340",2,"Corequisite: CMSC 101","["CMSC 101"]","{"corequisites": "CMSC 101"}"
582,"CACF345",2,"Corequisite: CMSC 101","["CMSC 101"]","{"corequisites": "CMSC 101"}"
584,"CACF420",1,"Prerequisite(s): CCLW 205","["CCLW 205"]","{"prerequisites": "CCLW 205"}"
585,"CACF440",1,"Prerequisite: CACF 325","["CACF 325"]","{"prerequisites": "CACF 325"}"
586,"CACF445",1,"Prerequisite: CACF 325","["CACF 325"]","{"prerequisites": "CACF 325"}"
588,"CACF450",2,"Corequisite: CMSC 101","["CMSC 101"]","{"corequisites": "CMSC 101"}"
590,"CACF460",2,"Corequisite: CMSC 101","["CMSC 101"]","{"corequisites": "CMSC 101"}"
591,"CACF470",1,"Prerequisite: CACF 325","["CACF 325"]","{"prerequisites": "CACF 325"}"
592,"CACF470",2,"Corequisite: CACF 440","["CACF 440"]","{"corequisites": "CACF 440"}"
594,"CAFT601",1,"Prerequisite:CAFT 600.","["CAFT 600"]","{"prerequisites": "CAFT 600"}"
597,"CAFT605",1,"Prerequisite: CAFT 600","["CAFT 600"]","{"prerequisites": "CAFT 600"}"
599,"CAFT607",1,"Prerequisite(s): CAFT 600","["CAFT 600"]","{"prerequisites": "CAFT 600"}"
600,"CAFT609",1,"Prerequisite(s) SWRK 623 or equivalent with permission of instructor.","["SWRK 623"]","{"prerequisites": "SWRK 623"}"
602,"CANS300",1,"Prerequisite: CANS 200 or permission of instructor","["CANS 200"]","{"prerequisites": "CANS 200"}"
603,"CANS301",1,"Prerequisite: CANS 200 or permission of instructor","["CANS 200"]","{"prerequisites": "CANS 200"}"
604,"CANS401",1,"Prerequisite: CANS 200 or permission of instructor","["CANS 200"]","{"prerequisites": "CANS 200"}"
605,"CANS402",1,"Prerequisite: CANS 200 or permission of instructor","["CANS 200"]","{"prerequisites": "CANS 200"}"
606,"CANS404",1,"Prerequisite: CANS 200 or permission of instructor","["CANS 200"]","{"prerequisites": "CANS 200"}"
607,"CANS405",1,"Prerequisite: CANS 200 or permission of instructor","["CANS 200"]","{"prerequisites": "CANS 200"}"
608,"CANS406",1,"Prerequisite: CANS 200 or permission of instructor.","["CANS 200"]","{"prerequisites": "CANS 200"}"
609,"CANS420",1,"Prerequisite: CANS 200 or permission of instructor.","["CANS 200"]","{"prerequisites": "CANS 200"}"
610,"CANS481",1,"Prerequisite: CANS 480.","["CANS 480"]","{"prerequisites": "CANS 480"}"
611,"CANS492D2",1,"Prerequisite: CANS 492D1","["CANS 492D1"]","{"prerequisites": "CANS 492D1"}"
612,"CANS499",1,"Prerequisites: CANS 200 and permission of program Director","["CANS 200"]","{"prerequisites": "CANS 200"}"
614,"CATH315",1,"Prerequisite: CATH 200, or permission of instructor ","["CATH 200"]","{"prerequisites": "CATH 200"}"
615,"CATH320",1,"Prerequisite: CATH 200, or permission of instructor ","["CATH 200"]","{"prerequisites": "CATH 200"}"
616,"CATH340",1,"Prerequisite: CATH 200, or permission of instructor ","["CATH 200"]","{"prerequisites": "CATH 200"}"
617,"CATH460",1,"Prerequisite: CATH 200, or permission of instructor ","["CATH 200"]","{"prerequisites": "CATH 200"}"
618,"CBUS005D2",1,"Prerequisite: CBUS 005D1","["CBUS 005D1"]","{"prerequisites": "CBUS 005D1"}"
619,"CBUS008D2",1,"Prerequisite: CBUS 008D1","["CBUS 008D1"]","{"prerequisites": "CBUS 008D1"}"
620,"CBUS208D2",1,"Prerequisite: CBUS 208D1","["CBUS 208D1"]","{"prerequisites": "CBUS 208D1"}"
621,"CCAU511",1,"Prerequisite: CCFC 512 ","["CCFC 512"]","{"prerequisites": "CCFC 512"}"
622,"CCAU520",1,"Prerequisite: CCAU 511","["CCAU 511"]","{"prerequisites": "CCAU 511"}"
623,"CCAU525",1,"Prerequisite: CCAU 511","["CCAU 511"]","{"prerequisites": "CCAU 511"}"
624,"CCCS301",1,"Prerequisites: CCCS 300 or approval of the Director or Program Coordinator.","["CCCS 300"]","{"prerequisites": "CCCS 300"}"
625,"CCCS310",1,"Prerequisites: CCCS 300 or approval of the Director or Program Coordinator.","["CCCS 300"]","{"prerequisites": "CCCS 300"}"
626,"CCCS325",1,"Prerequisites: CCCS 300 or approval of the Director or Program Coordinator.","["CCCS 300"]","{"prerequisites": "CCCS 300"}"
627,"CCCS330",1,"Prerequisites: CCCS 300 or approval of the Director or Program Coordinator.","["CCCS 300"]","{"prerequisites": "CCCS 300"}"
628,"CCCS425",1,"Prerequisites: CCCS 300 or approval of the Director or Program Coordinator.","["CCCS 300"]","{"prerequisites": "CCCS 300"}"
629,"CCCS431",2,"Corequisite: CCCS 300","["CCCS 300"]","{"corequisites": "CCCS 300"}"
638,"CCFA527",1,"Prerequisites: CCFA 505","["CCFA 505"]","{"prerequisites": "CCFA 505"}"
639,"CCFA527",2,"Corequisites: CMS2 521","["CMS2 521"]","{"corequisites": "CMS2 521"}"
642,"CCFA529",2,"Corequisites: CCFA 510","["CCFA 510"]","{"corequisites": "CCFA 510"}"
643,"CCFA535",1,"Prerequisite: CCFA 520","["CCFA 520"]","{"prerequisites": "CCFA 520"}"
644,"CCFA536",1,"Prerequisites: CCFA 527","["CCFA 527"]","{"prerequisites": "CCFA 527"}"
646,"CCFA542",1,"Prerequisite: CCFA 540","["CCFA 540"]","{"prerequisites": "CCFA 540"}"
647,"CCFA545",1,"Prerequisites: CCFA 529","["CCFA 529"]","{"prerequisites": "CCFA 529"}"
648,"CCFA547",1,"Prerequisites: CCFA 527","["CCFA 527"]","{"prerequisites": "CCFA 527"}"
649,"CCFA548",1,"Prerequisites: CCFA 505","["CCFA 505"]","{"prerequisites": "CCFA 505"}"
650,"CCFA595",1,"Prerequisite: CCFA 520","["CCFA 520"]","{"prerequisites": "CCFA 520"}"
651,"CCFA601",1,"Prerequisites: CMS2 500 or exemption by examination","["CMS2 500"]","{"prerequisites": "CMS2 500"}"
652,"CCFA615",1,"Prerequisites: CMS2 500 or exemption by examination.","["CMS2 500"]","{"prerequisites": "CMS2 500"}"
653,"CCFA620",1,"Prerequisites: CMS2 500 or exemption by examination.","["CMS2 500"]","{"prerequisites": "CMS2 500"}"
654,"CCFA627",1,"Prerequisites: CMS2 500 or exemption by examination.","["CMS2 500"]","{"prerequisites": "CMS2 500"}"
655,"CCFA629",1,"Prerequisites: CMS2 500 or exemption by examination.","["CMS2 500"]","{"prerequisites": "CMS2 500"}"
656,"CCFA635",1,"Prerequisites: CCFA 620 or exemption by examination","["CCFA 620"]","{"prerequisites": "CCFA 620"}"
659,"CCFA670",1,"Prerequisites: CCFA 655 or exemption by examination.","["CCFA 655"]","{"prerequisites": "CCFA 655"}"
660,"CCFA675",1,"Prerequisites: CCFA 660 or exemption by examination.","["CCFA 660"]","{"prerequisites": "CCFA 660"}"
662,"CCFA690",1,"Prerequisites: CCFA 601 or exemption by examination.","["CCFA 601"]","{"prerequisites": "CCFA 601"}"
663,"CCFC511",1,"Prerequisite: CACC 521","["CACC 521"]","{"prerequisites": "CACC 521"}"
666,"CCFC512",2,"Corequisite: CMS2 621","["CMS2 621"]","{"corequisites": "CMS2 621"}"
668,"CCFC515",2,"Corequisite: CCFC 520","["CCFC 520"]","{"corequisites": "CCFC 520"}"
670,"CCFC520",2,"Corequisite: CCFC 515","["CCFC 515"]","{"corequisites": "CCFC 515"}"
672,"CCFC521",2,"Corequisite: CCFC 522","["CCFC 522"]","{"corequisites": "CCFC 522"}"
674,"CCFC522",2,"Corequisite: CCFC 521","["CCFC 521"]","{"corequisites": "CCFC 521"}"
678,"CCMA522",1,"Prerequisite: CCMA 511 ","["CCMA 511"]","{"prerequisites": "CCMA 511"}"
679,"CCMA523",1,"Prerequisite: CCMA 522","["CCMA 522"]","{"prerequisites": "CCMA 522"}"
680,"CCPA601",2,"Corequisite: CCPA 631","["CCPA 631"]","{"corequisites": "CCPA 631"}"
685,"CCPA631",2,"Corequisite: CCPA 601","["CCPA 601"]","{"corequisites": "CCPA 601"}"
687,"CCPA641",2,"Corequisite(s): CCPA 642.","["CCPA 642"]","{"corequisites": "CCPA 642"}"
689,"CCPA642",2,"Corequisite(s): CCPA 641.","["CCPA 641"]","{"corequisites": "CCPA 641"}"
693,"CCTR325",1,"Prerequisite: CCTR 225","["CCTR 225"]","{"prerequisites": "CCTR 225"}"
694,"CCTR326",1,"Prerequisite: CCTR 226","["CCTR 226"]","{"prerequisites": "CCTR 226"}"
704,"CCTR453",1,"Prerequisite: CCTR 325","["CCTR 325"]","{"prerequisites": "CCTR 325"}"
705,"CCTR455",1,"Prerequisite: CCTR 325.","["CCTR 325"]","{"prerequisites": "CCTR 325"}"
706,"CCTR457",1,"Prerequisite: CCTR 325.","["CCTR 325"]","{"prerequisites": "CCTR 325"}"
707,"CCTR459",1,"Prerequisite: CCTR 325","["CCTR 325"]","{"prerequisites": "CCTR 325"}"
708,"CCTR463",1,"Prerequisite: CCTR 326","["CCTR 326"]","{"prerequisites": "CCTR 326"}"
709,"CCTR465",1,"Prerequisite: CCTR 326","["CCTR 326"]","{"prerequisites": "CCTR 326"}"
710,"CCTR467",1,"Prerequisite: CCTR 326","["CCTR 326"]","{"prerequisites": "CCTR 326"}"
711,"CCTR469",1,"Prerequisite: CCTR 326","["CCTR 326"]","{"prerequisites": "CCTR 326"}"
713,"CCTR507",1,"Prerequisite: CCTR 325","["CCTR 325"]","{"prerequisites": "CCTR 325"}"
714,"CCTR508",1,"Prerequisite: CCTR 326.","["CCTR 326"]","{"prerequisites": "CCTR 326"}"
715,"CCTR544",1,"Prerequisites: CCTR 530","["CCTR 530"]","{"prerequisites": "CCTR 530"}"
716,"CCTR553",1,"Prerequisite: CCTR 541","["CCTR 541"]","{"prerequisites": "CCTR 541"}"
717,"CCTR554",1,"Prerequisite: CCTR 541","["CCTR 541"]","{"prerequisites": "CCTR 541"}"
722,"CCTR600",1,"Prerequisite: CCTR 500","["CCTR 500"]","{"prerequisites": "CCTR 500"}"
723,"CCTR606",1,"Prerequisite: CCTR 605","["CCTR 605"]","{"prerequisites": "CCTR 605"}"
726,"CCTX532",1,"Prerequisite: CCTX 511 ","["CCTX 511"]","{"prerequisites": "CCTX 511"}"
727,"CEEN104",1,"Prerequisite(s): CEEN 102 or Entrance Placement Test or Permission of Director","["CEEN 102"]","{"prerequisites": "CEEN 102"}"
728,"CEEN106",1,"Prerequisite(s): CEEN 104 or Entrance Placement Test or Permission of Director","["CEEN 104"]","{"prerequisites": "CEEN 104"}"
729,"CEEN201",1,"Prerequisite: CEGL 106 or permission of the Director.","["CEGL 106"]","{"prerequisites": "CEGL 106"}"
731,"CEEN202",1,"Prerequisite(s): CEGL 106 or permission of the Director","["CEGL 106"]","{"prerequisites": "CEGL 106"}"
733,"CEEN211",1,"Prerequisite: CEGL 106 or Entrance Placement Test or Permission of the Director","["CEGL 106"]","{"prerequisites": "CEGL 106"}"
734,"CEEN211",2,"Corequisite: CEEN 212","["CEEN 212"]","{"corequisites": "CEEN 212"}"
735,"CEEN212",1,"Prerequisite: CEGL 106 or Entrance Placement Test or Permission of the Director","["CEGL 106"]","{"prerequisites": "CEGL 106"}"
737,"CEEN221",2,"Corequisite: CEEN 222","["CEEN 222"]","{"corequisites": "CEEN 222"}"
739,"CEEN222",2,"Corequisite: CEEN 221","["CEEN 221"]","{"corequisites": "CEEN 221"}"
749,"CEEN331",2,"Corequisite: CEEN 332","["CEEN 332"]","{"corequisites": "CEEN 332"}"
751,"CEEN332",2,"Corequisite: CEEN 331","["CEEN 331"]","{"corequisites": "CEEN 331"}"
759,"CEEN411",2,"Corequisite: CEEN 412","["CEEN 412"]","{"corequisites": "CEEN 412"}"
761,"CEEN412",2,"Corequisite: CEEN 411","["CEEN 411"]","{"corequisites": "CEEN 411"}"
763,"CEEN421",2,"Corequisite: CEEN 422","["CEEN 422"]","{"corequisites": "CEEN 422"}"
765,"CEEN422",2,"Corequisite: CEEN 421","["CEEN 421"]","{"corequisites": "CEEN 421"}"
766,"CEFN104",1,"Prerequisite(s): CEFN 102 or Entrance Placement Test or Permission of the Director.","["CEFN 102"]","{"prerequisites": "CEFN 102"}"
770,"CEFN211",2,"Corequisite: CEFN 212","["CEFN 212"]","{"corequisites": "CEFN 212"}"
772,"CEFN212",2,"Corequisite: CEFN 211","["CEFN 211"]","{"corequisites": "CEFN 211"}"
774,"CEFN221",2,"Corequisite: CEFN 222","["CEFN 222"]","{"corequisites": "CEFN 222"}"
776,"CEFN222",2,"Corequisite: CEFN 221","["CEFN 221"]","{"corequisites": "CEFN 221"}"
778,"CEFN331",2,"Corequisite: CEFN 332","["CEFN 332"]","{"corequisites": "CEFN 332"}"
780,"CEFN332",2,"Corequisite: CEFN 331","["CEFN 331"]","{"corequisites": "CEFN 331"}"
784,"CEFN411",2,"Corequisite: CEFN 412","["CEFN 412"]","{"corequisites": "CEFN 412"}"
786,"CEFN412",2,"Corequisite: CEFN 411","["CEFN 411"]","{"corequisites": "CEFN 411"}"
788,"CEFN421",2,"Corequisite: CEFN 422","["CEFN 422"]","{"corequisites": "CEFN 422"}"
790,"CEFN422",2,"Corequisite: CEFN 421","["CEFN 421"]","{"corequisites": "CEFN 421"}"
791,"CEGL120",1,"Prerequisite: CEGL 110, Entrance Placement Test (EPT), or Permission of the Director","["CEGL 110"]","{"prerequisites": "CEGL 110"}"
792,"CEGL130",1,"Prerequisite: CEGL 120, Entrance Placement Test (EPT), or Permission fo the Director","["CEGL 120"]","{"prerequisites": "CEGL 120"}"
793,"CEGL140",1,"Prerequisite: CEGL 130, Entrance Placement Test (EPT), or Permission of the Director","["CEGL 130"]","{"prerequisites": "CEGL 130"}"
794,"CEGL170",2,"Corequisite(s): CEGL 171","["CEGL 171"]","{"corequisites": "CEGL 171"}"
795,"CEGL171",2,"Corequisite(s): CEGL 170","["CEGL 170"]","{"corequisites": "CEGL 170"}"
796,"CEGL172",2,"Corequisite(s): CEGL 173","["CEGL 173"]","{"corequisites": "CEGL 173"}"
797,"CEGL173",2,"Corequisite(s): CEGL 173","["CEGL 173"]","{"corequisites": "CEGL 173"}"
798,"CEGL174",2,"Corequisite(s) : CEGL 175","["CEGL 175"]","{"corequisites": "CEGL 175"}"
799,"CEGL175",2,"Corequisite(s): CEGL 174","["CEGL 174"]","{"corequisites": "CEGL 174"}"
800,"CEGL210",1,"Prerequisite: CEGL 140, Entrance Placement Test (EPT), or Permission of the Director","["CEGL 140"]","{"prerequisites": "CEGL 140"}"
801,"CEGL215",2,"Corequisite: CEGL 216","["CEGL 216"]","{"corequisites": "CEGL 216"}"
