index,course,req_type,requisite, object_tree, json_tree
229,"ARCH673",1,"Prerequisite: ARCH 672.", "["ARCH 672"]", "{"prerequisites": "ARCH 672"}"
230,"ARCH677",1,"Prerequisite: ARCH 673", "["ARCH 673"]", "{"prerequisites": "ARCH 673"}"
231,"ARCH681",1,"Prerequisite: ARCH 673.", "["ARCH 673"]", "{"prerequisites": "ARCH 673"}"
232,"ARCH683",1,"Prerequisite: ARCH 676", "["ARCH 676"]", "{"prerequisites": "ARCH 676"}"
233,"ARCH689",1,"Prerequisite(s): ARCH 688 and permission of instructor", "["ARCH 688"]", "{"prerequisites": "ARCH 688"}"
234,"ARCH712",1,"Prerequisite: ARCH 711", "["ARCH 711"]", "{"prerequisites": "ARCH 711"}"
235,"ARCH722",1,"Prerequisite: ARCH 721.", "["ARCH 721"]", "{"prerequisites": "ARCH 721"}"
236,"ARCH723",1,"Prerequisite: ARCH 722.", "["ARCH 722"]", "{"prerequisites": "ARCH 722"}"
237,"ARTH400",1,"Prerequisite: ARTH 305, or permission of instructor", "["ARTH 305"]", "{"prerequisites": "ARTH 305"}"
238,"ARTH400",2,"Corequisite: ARTH 401", "["ARTH 401"]", "{"corequisites": "ARTH 401"}"
239,"ARTH401",1,"Prerequisite: ARTH 305, or permission of the instructor.", "["ARTH 305"]", "{"prerequisites": "ARTH 305"}"
240,"ARTH401",2,"Corequisite: ARTH 400.", "["ARTH 400"]", "{"corequisites": "ARTH 400"}"
241,"ARTH607",1,"Prerequisite: ARTH 606.", "["ARTH 606"]", "{"prerequisites": "ARTH 606"}"
242,"ARTH608",1,"Prerequisites: ARTH 606 and ARTH 607.", "[]", "{}"
243,"ARTH609",1,"Prerequisites: ARTH 606 and ARTH 607. ARTH 608 as prerequisite or corequisite.", "[]", "{}"
244,"ARTH699",1,"Prerequisite: ARTH 698.", "["ARTH 698"]", "{"prerequisites": "ARTH 698"}"
245,"ARTH701D2",1,"Prerequisite: ARTH 701D1", "["ARTH 701D1"]", "{"prerequisites": "ARTH 701D1"}"
246,"ARTH701N2",1,"Prerequisite: ARTH 701N1", "["ARTH 701N1"]", "{"prerequisites": "ARTH 701N1"}"
247,"ASPL632D2",1,"Prerequisite: ASPL 632D1", "["ASPL 632D1"]", "{"prerequisites": "ASPL 632D1"}"
248,"ATOC100",1,"Prerequisite(s): PHYS 101", "["PHYS 101"]", "{"prerequisites": "PHYS 101"}"
249,"ATOC100",2,"Corequisite(s): MATH 141", "["MATH 141"]", "{"corequisites": "MATH 141"}"
250,"ATOC214",1,"Prerequisite: CEGEP Physics, or the combination of PHYS 131 and PHYS 142, or permission of instructor.", "[]", "{}"
251,"ATOC219",1,"Prerequisites: CHEM 110 and CHEM 120, and one of MATH 139 or MATH 140 or MATH 150, or a CEGEP DEC in Science, or permission of instructor.", "[]", "{}"
252,"ATOC309",1,"Prerequisite: ATOC 215", "["ATOC 215"]", "{"prerequisites": "ATOC 215"}"
253,"ATOC312",1,"Prerequisites: MATH 314", "["MATH 314"]", "{"prerequisites": "MATH 314"}"
254,"ATOC315",1,"Prerequisites: ATOC 214 and MATH 222", "[]", "{}"
255,"ATOC341",2,"Corequisites: BIOL 343, GEOG 340, FSCI 444 or permission of the Program Director", "[]", "{}"
256,"ATOC357",1,"Prerequisite(s): ATOC 214 or permission of instructor.", "["ATOC 214"]", "{"prerequisites": "ATOC 214"}"
257,"ATOC373",1,"Prerequisite(s): Two courses from the following list: GEOG 203, GEOG 205,GEOG 272, GEOG 372, ENVR 200, ENVR 202, EPSC 203, EPSC 210, EPSC 212, EPSC 220, EPSC 233, ATOC 214, ATOC 215, ATOC 219, SOIL 300.", "[]", "{}"
258,"ATOC373",2,"Corequisites: EPSC 373, GEOG 373, [ATOC 473 or EPSC 473 or GEOG 473]", "[]", "{}"
259,"ATOC404",1,"Prerequisite(s): PHYS 230 or PHYS 251, PHYS 232 or PHYS 253, MATH 315 or MATH 325, and MATH 222", "[]", "{}"
260,"ATOC473",2,"Corequisite(s): GEOG 373, EPSC 373 and ATOC 373", "[]", "{}"
261,"ATOC512",1,"Prerequisite (Undergraduate): MATH 314, MATH 315, or permission of instructor", "[]", "{}"
262,"ATOC513",1,"Prerequisite (Undergraduate): MATH 314, MATH 315, or permission of instructor", "[]", "{}"
263,"ATOC515",1,"Prerequisite (Undergraduate): MATH 314, MATH 315, a previous course in fluid dynamics (such as ATOC 512), or permission of instructor", "[]", "{}"
264,"ATOC517",1,"Prerequisites: MATH 314, MATH 315, and one of ATOC 312 or ATOC 315 or ATOC 512, or permission of the instructor.", "[]", "{}"
265,"ATOC519",1,"Prerequisites: CHEM 213, CHEM 273, MATH 222, MATH 315 or equivalents, or permission of the instructor.", "[]", "{}"
266,"ATOC521",1,"Prerequisites (Undergraduates): ATOC 315, MATH 314, and MATH 315, or permission of instructor.", "[]", "{}"
267,"ATOC525",1,"Prerequisites (Undergraduates): ATOC 315, MATH 314, and MATH 315, or permission of instructor.", "[]", "{}"
268,"ATOC531",1,"Prerequisite (Undergraduate): MATH 315 or permission of instructor", "["MATH 315"]", "{"prerequisites": "MATH 315"}"
269,"ATOC531",2,"Corequisite (Undergraduate): ATOC 312 or ATOC 512 or permission of instructor", "[]", "{}"
270,"ATOC540",1,"Prerequisite (Undergraduate): MATH 314, MATH 315, or permission of instructor", "[]", "{}"
271,"ATOC541",1,"Prerequisite (Undergraduate): ATOC 312 and ATOC 540 or permission of instructor.", "[]", "{}"
272,"ATOC546",1,"Prerequisite (Undergraduate): ATOC 540 or permission of instructor", "["ATOC 540"]", "{"prerequisites": "ATOC 540"}"
273,"ATOC548",1,"Prerequisite(s): ATOC 512 or ATOC 312", "[]", "{}"
274,"ATOC557",1,"Prerequisite(s): COMP 208, MATH 315, MATH 323, and MATH 324 or equivalents.", "[]", "{}"
275,"ATOC558",1,"Prerequisite (Undergraduate): ATOC 312 or ATOC 512, or permission of instructor", "[]", "{}"
276,"ATOC568",1,"Prerequisite (Undergraduate): ATOC 512 or permission of instructor", "["ATOC 512"]", "{"prerequisites": "ATOC 512"}"
277,"ATOC669D2",1,"Prerequisite: ATOC 669D1", "["ATOC 669D1"]", "{"prerequisites": "ATOC 669D1"}"
278,"ATOC692N2",1,"Prerequisite: ATOC 692N1", "["ATOC 692N1"]", "{"prerequisites": "ATOC 692N1"}"
279,"ATOC693N2",1,"Prerequisite: ATOC 693N1", "["ATOC 693N1"]", "{"prerequisites": "ATOC 693N1"}"
280,"ATOC699N2",1,"Prerequisite: ATOC 699N1", "["ATOC 699N1"]", "{"prerequisites": "ATOC 699N1"}"
281,"ATOC701D2",1,"Prerequisite: ATOC 701D1", "["ATOC 701D1"]", "{"prerequisites": "ATOC 701D1"}"
282,"ATOC751D2",1,"Prerequisite: ATOC 751D1", "["ATOC 751D1"]", "{"prerequisites": "ATOC 751D1"}"
283,"ATOC752D2",1,"Prerequisite: ATOC 752D1", "["ATOC 752D1"]", "{"prerequisites": "ATOC 752D1"}"
284,"BASC396",1,"Prerequisite(s): Prerequisites: BASC 201, at least one term of undergraduate studies and a CGPA of at least 3.0; or permission of instructor.", "["BASC 201"]", "{"prerequisites": "BASC 201"}"
285,"BASC449",1,"Prerequisites: BASC 201, at least one term of undergraduate studies and a CGPA of at least 3.0; or permission of instructor.", "["BASC 201"]", "{"prerequisites": "BASC 201"}"
286,"BASC449D1",1,"Prerequisites: BASC 201, at least one term of undergraduate studies and a CGPA of at least 3.0; or permission of instructor.", "["BASC 201"]", "{"prerequisites": "BASC 201"}"
287,"BASC449D2",1,"Prerequisite: BASC 449D1", "["BASC 449D1"]", "{"prerequisites": "BASC 449D1"}"
288,"BASC449N1",1,"Prerequisites: BASC 201, at least one term of undergraduate studies and a CGPA of at least 3.0; or permission of instructor.", "["BASC 201"]", "{"prerequisites": "BASC 201"}"
289,"BASC449N2",1,"Prerequisite: BASC 449N1", "["BASC 449N1"]", "{"prerequisites": "BASC 449N1"}"
290,"BBME600N2",1,"Prerequisite: BBME 600N1", "["BBME 600N1"]", "{"prerequisites": "BBME 600N1"}"
291,"BIEN210",1,"Prerequisite: BIEN 200", "["BIEN 200"]", "{"prerequisites": "BIEN 200"}"
292,"BIEN210",2,"Corequisite: BIOL 112", "["BIOL 112"]", "{"corequisites": "BIOL 112"}"
293,"BIEN219",1,"Prerequisite(s): BIOL 112; CHEM 110 and CHEM 120; MATH 140, MATH 141 and MATH 133; PHYS 131 and PHYS 142; or the equivalents of these courses", "[]", "{}"
294,"BIEN219",2,"Corequisite(s): MATH 222 or equivalent", "["MATH 222"]", "{"corequisites": "MATH 222"}"
295,"BIEN267",1,"Prerequisites: BIEN 290", "["BIEN 290"]", "{"prerequisites": "BIEN 290"}"
296,"BIEN290",1,"Prerequisite: BIEN 200, MATH 203 and PHYS 142", "[]", "{}"
297,"BIEN300",1,"Prerequisite(s): CHEM 120, MATH 262", "[]", "{}"
298,"BIEN310",1,"Prerequisite(s): BIEN 200 or permission of instructor.", "["BIEN 200"]", "{"prerequisites": "BIEN 200"}"
299,"BIEN314",1,"Prerequisite(s): BIEN 200, MATH 263, BIEN 300 or permission by instructor.", "[]", "{}"
300,"BIEN320",1,"Prerequisites: BIOL 112 and MECH 210.", "[]", "{}"
301,"BIEN330",1,"Prerequisite(s): BIEN 200, BIOL 112, and CHEM 212, or permission of the instructor", "[]", "{}"
302,"BIEN340",1,"Prerequisite(s): BIEN 314 and BIEN 360 or permission by instructor.", "[]", "{}"
303,"BIEN350",1,"Prerequisite(s): MATH 263 or permission of instructor.", "["MATH 263"]", "{"prerequisites": "MATH 263"}"
304,"BIEN360",1,"Prerequisite(s): BIEN 300", "["BIEN 300"]", "{"prerequisites": "BIEN 300"}"
305,"BIEN390",1,"Prerequisite: BIEN 290", "["BIEN 290"]", "{"prerequisites": "BIEN 290"}"
306,"BIEN410",1,"Prerequisites: BIEN 310 and COMP 208, or permission of instructor.", "[]", "{}"
307,"BIEN414",1,"Prerequisite(s): MATH 262 and BIEN 314, or permission of the instructor", "[]", "{}"
308,"BIEN420",1,"Prerequisites: BIEN 340 and BIEN 390", "[]", "{}"
309,"BIEN450",1,"Prerequisites: BIEN 219 or permission of the instructor", "["BIEN 219"]", "{"prerequisites": "BIEN 219"}"
310,"BIEN462",1,"Prerequisite(s): BIEN 350 or permission of instructor.", "["BIEN 350"]", "{"prerequisites": "BIEN 350"}"
311,"BIEN470",1,"Prerequisite(s): BIEN 390", "["BIEN 390"]", "{"prerequisites": "BIEN 390"}"
312,"BIEN470D1",1,"Prerequisite(s): BIEN 390", "["BIEN 390"]", "{"prerequisites": "BIEN 390"}"
313,"BIEN470D2",1,"Prerequisite(s): BIEN 470D1", "["BIEN 470D1"]", "{"prerequisites": "BIEN 470D1"}"
314,"BIEN470N1",1,"Prerequisite(s): BIEN 390", "["BIEN 390"]", "{"prerequisites": "BIEN 390"}"
315,"BIEN470N2",1,"Prerequisite(s): BIEN 470N1", "["BIEN 470N1"]", "{"prerequisites": "BIEN 470N1"}"
316,"BIEN510",1,"Prerequisite(s): BIEN 200, CHEM 212, and BIOL 112, or permission of instructor", "[]", "{}"
317,"BIEN545",1,"Prerequisite: BIEN 360, BIEN 314, or permission of the instructor", "[]", "{}"
318,"BIEN595",1,"Prerequisites: BIEN 410 and COMP 208, or permission of the instructor", "[]", "{}"
319,"BIEN601",1,"Prerequisites: BIEN 590", "["BIEN 590"]", "{"prerequisites": "BIEN 590"}"
320,"BIEN670",1,"Prerequisites: BIEN 590 or permission of the instructor", "["BIEN 590"]", "{"prerequisites": "BIEN 590"}"
321,"BIEN675",1,"Prerequisites: BIEN 590 or permission of the instructor.", "["BIEN 590"]", "{"prerequisites": "BIEN 590"}"
322,"BIEN685",1,"Prerequisites: BIEN 590 or permission of the instructor", "["BIEN 590"]", "{"prerequisites": "BIEN 590"}"
323,"BINF301",1,"Prerequisite(s): LSCI 202 or LSCI 204, and ANSC 326", "[]", "{}"
324,"BINF531",1,"Prerequisites: AEMA 310 or equivalent; LSCI 204, LSCI 211, LSCI 230, or equivalent", "[]", "{}"
325,"BIOC212",1,"Prerequisite: BIOL 200 ", "["BIOL 200"]", "{"prerequisites": "BIOL 200"}"
326,"BIOC220",1,"Prerequisite(s): BIOL 200", "["BIOL 200"]", "{"prerequisites": "BIOL 200"}"
327,"BIOC220",2,"Corequisite(s): BIOC 212 and CHEM222", "[]", "{}"
328,"BIOC311",1,"Prerequisites: BIOL 200, BIOL 201 or BIOC 212, CHEM 222 or CHEM 234", "[]", "{}"
329,"BIOC312",1,"Prerequisites: BIOC 311, BIOL 200, BIOL 201 or BIOC 212 ", "[]", "{}"
330,"BIOC320",1,"Prerequisite(s): BIOC 220", "["BIOC 220"]", "{"prerequisites": "BIOC 220"}"
331,"BIOC396",1,"Prerequisites: MIMM 212 or BIOC 220 or BlOL 301 or an equivalent laboratory course in molecular and cell-biological methods, at least one term of undergraduate studies, and a CGPA of at least 3.0; or permission of instructor. A project proposal form must be completed by the student and instructor and approved by the course coordinator or his/her delegate before the start of the term. Instructors will list project-specific prerequisites with the project description.", "[]", "{}"
332,"BIOC404",1,"Prerequisites: CHEM 204, CHEM 214 or equivalent ", "[]", "{}"
333,"BIOC450",1,"Prerequisites: BIOC 311, BIOC 312 and/or sufficient organic chemistry.", "[]", "{}"
334,"BIOC454",1,"Prerequisites: BIOC 311, BIOC 312 or permission of instructor ", "[]", "{}"
335,"BIOC458",1,"Prerequisites: BIOC 212 or ANAT 212 or BIOL201, ANAT 262, one of PHGY 209 or BIOL 205; one of BIOC 312 or ANAT 365; BIOC 311 recommended", "[]", "{}"
336,"BIOC462",1,"Prerequisite(s): BIOC 320 and permission of the course coordinator and the research director.", "["BIOC 320"]", "{"prerequisites": "BIOC 320"}"
337,"BIOC470",1,"Prerequisite(s): BIOC 311 or equivalent.", "["BIOC 311"]", "{"prerequisites": "BIOC 311"}"
338,"BIOC491",1,"Prerequisite: BIOC 462", "["BIOC 462"]", "{"prerequisites": "BIOC 462"}"
339,"BIOC503",1,"Prerequisites: BIOC 311, BIOC 312 ", "[]", "{}"
340,"BIOC600",1,"Prerequisite: BIOC 454 or equivalent", "["BIOC 454"]", "{"prerequisites": "BIOC 454"}"
341,"BIOC603",1,"Prerequisites: BIOC 454 and permission of instructor. ", "["BIOC 454"]", "{"prerequisites": "BIOC 454"}"
342,"BIOC605",1,"Prerequisite: BIOC 450 or equivalent, or permission of instructor.", "["BIOC 450"]", "{"prerequisites": "BIOC 450"}"
343,"BIOC670",1,"Prerequisite: BIOC 311 or permission of instructor", "["BIOC 311"]", "{"prerequisites": "BIOC 311"}"
344,"BIOC696D2",1,"Prerequisite: BIOC 696D1.", "["BIOC 696D1"]", "{"prerequisites": "BIOC 696D1"}"
345,"BIOC696N2",1,"Prerequisite: BIOC 696N1", "["BIOC 696N1"]", "{"prerequisites": "BIOC 696N1"}"
346,"BIOE692D2",1,"Prerequisite: BIOE 692D1", "["BIOE 692D1"]", "{"prerequisites": "BIOE 692D1"}"
347,"BIOE693D2",1,"Prerequisite: BIOE 693D1", "["BIOE 693D1"]", "{"prerequisites": "BIOE 693D1"}"
348,"BIOL200",1,"Prerequisite: BIOL 112 or equivalent", "["BIOL 112"]", "{"prerequisites": "BIOL 112"}"
349,"BIOL200",2,"Corequisite: CHEM 212 or equivalent, or CHEM 204", "[]", "{}"
350,"BIOL201",1,"Prerequisite: BIOL 200.", "["BIOL 200"]", "{"prerequisites": "BIOL 200"}"
351,"BIOL202",1,"Prerequisite: BIOL 200 or BIOL 219", "[]", "{}"
352,"BIOL205",1,"Prerequisites: BIOL 200 and PHYS 101 or 131 or equivalent", "[]", "{}"
353,"BIOL205",2,"Corequisite: ANAT 212/BIOC 212 or BIOL 201", "[]", "{}"
354,"BIOL206",1,"Prerequisite: BIOL 111 or equivalent ", "["BIOL 111"]", "{"prerequisites": "BIOL 111"}"
355,"BIOL215",1,"Prerequisite: BIOL 111", "["BIOL 111"]", "{"prerequisites": "BIOL 111"}"
356,"BIOL216",1,"Prerequisites: BIOL 111 and BIOL 112 or equivalents", "[]", "{}"
357,"BIOL219",1,"Prerequisite(s): BIOL 112; CHEM 110 and CHEM 120; MATH 140, MATH 141 and MATH 133; PHYS 131 and PHYS 142; or the equivalents of these courses.", "[]", "{}"
358,"BIOL219",2,"Corequisite(s): MATH 222 or equivalent", "["MATH 222"]", "{"corequisites": "MATH 222"}"
359,"BIOL240",1,"Prerequisite: BIOL 111 or permission ", "["BIOL 111"]", "{"prerequisites": "BIOL 111"}"
360,"BIOL300",1,"Prerequisites: BIOL 219 or BIOL 200 plus either BIOL 201 or ANAT 212/BIOC 212", "[]", "{}"
361,"BIOL301",1,"Prerequisites: BIOL 200, BIOL 201 (or ANAT 212/BIOC 212); or BIOL 219", "[]", "{}"
362,"BIOL302",1,"Prerequisites: BIOL 200 or BIOL 219; BIOL 215, or permission of instructor.", "[]", "{}"
363,"BIOL303",1,"Prerequisites: BIOL 202 or BIOL 302; BIOL 219 or BIOL 200 plus either BIOL 201 or ANAT212/BIOC212", "[]", "{}"
364,"BIOL303",2,"Corequisites: BIOL 202.", "["BIOL 202"]", "{"corequisites": "BIOL 202"}"
365,"BIOL304",1,"Prerequisite: BIOL 205 and BIOL 215 or ENVR 202", "[]", "{}"
366,"BIOL305",1,"Prerequisite: BIOL 215 or both ENVR 200 and ENVR 202", "[]", "{}"
367,"BIOL306",1,"Prerequisite: PHYS 102 or PHYS 142 or CEGEP Physics, and one of the following: BIOL 216, NSCI 200, or PHGY 209, or permission of the instructor.", "[]", "{}"
368,"BIOL307",1,"Prerequisites: BIOL 215 and BIOL 216 (or equivalents), or permission of the instructor", "[]", "{}"
369,"BIOL308",1,"Prerequisite: BIOL 215 or both ENVR 200 and ENVR 202", "[]", "{}"
370,"BIOL309",1,"Prerequisites:BIOL 200, BIOL 201 (or ANAT 212/BIOC 212); or BIOL 219", "[]", "{}"
371,"BIOL310",1,"Prerequisite: BIOL 215; or ENVR 200 and ENVR 202; MATH 112 or equivalent; or permission of the instructor", "[]", "{}"
372,"BIOL311",1,"Prerequisites: BIOL 200 or BIOL 219; BIOL 206, COMP 204, and BIOL 202 or BIOL 302.", "[]", "{}"
373,"BIOL313",1,"Prerequisites: BIOL 202 or BIOL 302; BIOL 219 or BIOL 200 plus either BIOL 201 or ANAT 212/BIOC 212", "[]", "{}"
374,"BIOL314",1,"Prerequisites: BIOL 200, and BIOL 201 or ANAT 212 /BIOC 212; or BIOL 219.", "[]", "{}"
375,"BIOL316",1,"Prerequisites:  BIOL 201 or ANAT 212/BIOC 212", "[]", "{}"
376,"BIOL319",1,"Prerequisites: BIOL 200 or BIOL 219; MATH 222; PHYS 230 and (PHYS 232 or PHYS 253), or permission of the instructor.", "[]", "{}"
377,"BIOL320",1,"Prerequisite: NSCI 201 or BIOL 306", "[]", "{}"
378,"BIOL324",1,"Prerequisite: BIOL 202 or BIOL 302", "[]", "{}"
379,"BIOL331",1,"Prerequisites: BIOL 206 and BIOL 215, or equivalents, or permission of the instructor.", "[]", "{}"
380,"BIOL334D1",1,"Prerequisites: BIOL 206; and BIOL 215 or both ENVR 200 and ENVR 202; and permission of the instructor.", "[]", "{}"
381,"BIOL334D2",1,"Prerequisites: BIOL 206; and BIOL 215 or both ENVR 200 and ENVR 202; and permission of the instructor.", "[]", "{}"
382,"BIOL335",1,"Prerequisite: BIOL 205", "["BIOL 205"]", "{"prerequisites": "BIOL 205"}"
383,"BIOL342",1,"Prerequisite(s): BIOL 205, and BIOL 215 or both ENVR 200 and ENVR 202", "[]", "{}"
384,"BIOL343",2,"Corequisites: GEOG 340, ATOC 341, FSCI 444 or permission of the Program Director.", "[]", "{}"
385,"BIOL350",1,"Prerequisite: BIOL 205 or permission of instructor.", "["BIOL 205"]", "{"prerequisites": "BIOL 205"}"
386,"BIOL352",1,"Prerequisites: BIOL 215 or ENVR 202 or EPSC 233 or permission of instructor.", "[]", "{}"
387,"BIOL355",1,"Prerequisites: BIOL 205 and BIOL 215 or permission of instructor.", "[]", "{}"
388,"BIOL363",1,"Prerequisite(s): BIOL 215, or ENVR 202, or permission of the instructor", "[]", "{}"
389,"BIOL370",1,"Prerequisites: BIOL 202 or BIOL 302, BIOL 219 or BIOL 200 plus either BIOL 201 or ANAT 212/BIOC212.", "[]", "{}"
390,"BIOL373",1,"Prerequisite: MATH 112 or equivalent ", "["MATH 112"]", "{"prerequisites": "MATH 112"}"
391,"BIOL377",1,"Prerequisites: BIOL 200 and one of BIOL 201, ANAT/BIOC 212; or BIOL 215; or permission of instructor.", "[]", "{}"
392,"BIOL385",1,"Prerequisite: BIOL 205.", "["BIOL 205"]", "{"prerequisites": "BIOL 205"}"
393,"BIOL389",1,"Prerequisites: BIOL 306 or NSCI 200 or PHGY 311 or NEUR 310 or permission", "[]", "{}"
394,"BIOL395",1,"Prerequisites: BIOL 219; or BIOL 200 plus BIOL 201 or ANAT 212 or BIOC 212; CHEM 212; COMP 202 or COMP 204 or COMP 250; MATH 222; or permission of instructor.", "[]", "{}"
395,"BIOL413",1,"Prerequisites: BIOL 200, BIOL 201, BIOL 202, BIOL 205, BIOL 215.", "[]", "{}"
396,"BIOL414",1,"Prerequisites: BIOL 306 or permission of instructor, COMP 202 or equivalent (any coding experience or permission of the instructor).", "[]", "{}"
397,"BIOL416",1,"Prerequisites: BIOL 202 or BIOL 302; BIOL 300; BIOL 303; or permission of instructor", "[]", "{}"
398,"BIOL418",1,"Prerequisites: BIOL 215 (or ENVR 200 and ENVR 202) and BIOL 205 or permission of the instructor", "[]", "{}"
399,"BIOL427",1,"Prerequisite: BIOL 205 and BIOL 305 or permission of instructor.", "[]", "{}"
400,"BIOL428",1,"Prerequisite: BIOL 305 or equivalent or permission of instructor.", "["BIOL 305"]", "{"prerequisites": "BIOL 305"}"
401,"BIOL428",2,"Corequisite(s): NRSC/BIOL 451 and ANTH/GEOG 451", "[]", "{}"
402,"BIOL429",1,"Prerequisite: BIOL 215 or equivalent.", "["BIOL 215"]", "{"prerequisites": "BIOL 215"}"
403,"BIOL429",2,"Corequisite: NRSC/BIOL 451 and ANTH/GEOG 451", "[]", "{}"
404,"BIOL432",1,"Prerequisites: BIOL 206 and BIOL 215 or permission of instructor.", "[]", "{}"
405,"BIOL434",1,"Prerequisites: BIOL 308 or BIOL 309 or permission of instructor.", "[]", "{}"
406,"BIOL435",1,"Prerequisite: BIOL 304 or permission of instructor.", "["BIOL 304"]", "{"prerequisites": "BIOL 304"}"
407,"BIOL436",1,"Prerequisite: BIOL 304 or permission of the instructor", "["BIOL 304"]", "{"prerequisites": "BIOL 304"}"
408,"BIOL441",1,"Prerequisites: BIOL 206; and BIOL 215 or both ENVR 200 and ENVR 202.", "[]", "{}"
409,"BIOL451",2,"Corequisite(s): ANTH 451 or GEOG 451", "[]", "{}"
410,"BIOL465",1,"Prerequisite: BIOL 215 OR both ENVR 200 and ENVR 202", "[]", "{}"
411,"BIOL466",1,"Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course.", "[]", "{}"
412,"BIOL467",1,"Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course.", "[]", "{}"
413,"BIOL468",1,"Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course", "[]", "{}"
414,"BIOL468D1",1,"Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course.", "[]", "{}"
415,"BIOL468D2",1,"Prerequisite: BIOL 468D1.", "["BIOL 468D1"]", "{"prerequisites": "BIOL 468D1"}"
416,"BIOL468N1",1,"Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course", "[]", "{}"
417,"BIOL468N2",1,"Prerequisite: BIOL 468N1", "["BIOL 468N1"]", "{"prerequisites": "BIOL 468N1"}"
418,"BIOL469",1,"Prerequisites: BIOL 206 or BIOL 301 or other suitable 300-level biology course.", "[]", "{}"
419,"BIOL469D1",1,"Prerequisites: BIOL 206 or BIOL 301 or other suitable 300-level biology course.", "[]", "{}"
420,"BIOL469D2",1,"Prerequisite: BIOL 469D1.", "["BIOL 469D1"]", "{"prerequisites": "BIOL 469D1"}"
421,"BIOL479D2",1,"Prerequisite: BIOL 479D1", "["BIOL 479D1"]", "{"prerequisites": "BIOL 479D1"}"
422,"BIOL480D2",1,"Prerequisite: BIOL 480D1", "["BIOL 480D1"]", "{"prerequisites": "BIOL 480D1"}"
423,"BIOL499D2",1,"Prerequisite: BIOL 499D1", "["BIOL 499D1"]", "{"prerequisites": "BIOL 499D1"}"
424,"BIOL506",1,"Prerequisite(s): BIOL 306 or NEUR 310 or NSCI 200 and NSCI 201 or PHGY 311 or PHGY 314 or permission of instructor", "[]", "{}"
425,"BIOL507",2,"Corequisites: BIOL 307 or equivalent and one of BIOL 306 or NEUR 310 or NSCI 200 or NSCI 201 or PHGY 311; or permission of instructor. Since all corequisites may not be offered in the same term, students are advised that they may have to plan their schedules so that they may register in these courses in the term prior to BIOL 507.", "[]", "{}"
426,"BIOL510",1,"Prerequisites: BIOL 308 or GEOG 350 or permission of instructor.", "[]", "{}"
