,Unnamed: 0,index,course,req_type,requisite,object_tree,json_tree
165,805,1875,EDFE359,1,"Prerequisites: EDEC 215, (EDSL 254 or EDSL 255D1, EDSL 255D2 or EDSL 259D1, EDSL 259D2), (EDFE 255 or EDFE 259 or EDFE 259D1, EDFE 259D2).","['&', 'EDEC 215', ['|', 'EDSL 254', 'EDSL 255D1', 'EDSL 255D2', 'EDSL 259D1', 'EDSL 259D2'], ['|', 'EDFE 255', 'EDFE 259', 'EDFE 259D1', 'EDFE 259D2']]",{}
166,1325,3117,MATH327,1,"Prerequisites: MATH 223 or MATH 236 or MATH 247 or MATH 251, COMP 202 or consent of instructor.","['&', ['|', 'MATH 223', 'MATH 236', 'MATH 247', 'MATH 251'], 'COMP 202']",{}
167,2498,4337,PPHS612D2,1,Prerequisite(s): PPHS 612D1.,'PPHS 612D1',{}
168,1317,2278,ESYS480D2,1,Prerequisite: ESYS 480D1,'ESYS 480D1',{}
169,654,1130,CMIS422,2,Corequisite: CCCS 300,'CCCS 300',{}
170,17,21,ACCT625,1,Prerequisite: MGCR 611.,'MGCR 611',{}
171,143,367,BIOL306,1,"Prerequisite: PHYS 102 or PHYS 142 or CEGEP Physics, and one of the following: BIOL 216, NSCI 200, or PHGY 209, or permission of the instructor.","['&', ['|', 'PHYS 102', 'PHYS 142'], ['|', 'BIOL 216', 'NSCI 200', 'PHGY 209']]",{}
172,335,604,CANS401,1,Prerequisite: CANS 200 or permission of instructor,'CANS 200',{}
173,21,66,AGEC450,1,"Prerequisites: AGEC 231, AGEC 330, AGEC 332 and an accounting course, or approval of instructor","['&', 'AGEC 231', 'AGEC 330', 'AGEC 332']",{}
174,414,974,CHEM287,2,"Corequisite: Students in CHEM 287 are required to take the laboratory, CHEM 297, either simultaneously with CHEM 287 or in the term following CHEM 287.",'CHEM 297',{}
175,1609,2831,INFS615,1,Prerequisite: INFS 619.,'INFS 619',{}
176,1526,2727,HIST572D2,1,Prerequisite: HIST 572D1,'HIST 572D1',{}
177,1108,2588,HISP439,1,"Prerequisite: Successful completion of any Survey of Literature (HISP 241, HISP 242, HISP 243, HISP 244) or permission of the instructor.","['|', 'HISP 241', 'HISP 242', 'HISP 243', 'HISP 244']",{}
178,1340,3139,MATH430,1,"Prerequisite(s): MATH 243 or MATH 255, and MATH 323 or MATH 356, and MATH 133 or equivalent.","['&', ['|', 'MATH 243', 'MATH 255'], ['|', 'MATH 323', 'MATH 356'], 'MATH 133']",{}
179,1625,2856,INFS689,1,Prerequisite: INFS 601 and permission of Graduate Program Director.,'INFS 601',{}
180,15,41,AEMA202,1,Prerequisites: BREE 103 and AEMA 102 or equivalent CEGEP objectives 00UP and 00UQ or permission of instructor,"['&', 'BREE 103', 'AEMA 102']",{}
181,2022,3547,MUHL362,1,Prerequisites: MUHL 286,'MUHL 286',{}
182,829,1429,DENT428D2,1,Prerequisite: DENT 428D1,'DENT 428D1',{}
183,917,1530,EAST701D2,1,Prerequisite: EAST 701D1,'EAST 701D1',{}
184,1151,2006,EDPE627,1,Prerequisite: EDPE 575 or equivalent,'EDPE 575',{}
185,2231,3862,NUR1423,1,Prerequisite: NUR1 424,'NUR1 424',{}
186,569,1000,CHEM493,2,Corequisite(s): CHEM 355,'CHEM 355',{}
187,80,195,ARCH445,1,"Prerequisites: ARCH 240, ARCH 241, ARCH 304","['&', 'ARCH 240', 'ARCH 241', 'ARCH 304']",{}
188,527,923,CHEE457,1,Prerequisite: CHEE 456.,'CHEE 456',{}
189,2402,4158,PHTH560,1,Prerequisite: PHTH 550.,'PHTH 550',{}
190,2412,4176,PHWR500D2,1,Prerequisite: PHWR 500D1.,'PHWR 500D1',{}
191,194,434,BIOL540,1,"Prerequisite(s): BIOL 215 (or ENVR 200 plus ENVR 202), and at least one 300- or 400-level course in ecology, evolution, or conservation biology.","['|', 'BIOL 215', ['&', 'ENVR 200', 'ENVR 202']]",{}
192,660,1137,CMPL616D2,1,Prerequisite: CMPL 616D1,'CMPL 616D1',{}
193,1110,2591,HISP454,1,"Prerequisite: Successful completion of any Survey of Literature (HISP 241, HISP 242, HISP 243, HISP 244) or permission of the instructor. Note: Course taught in Spanish.","['|', 'HISP 241', 'HISP 242', 'HISP 243', 'HISP 244']",{}
194,2340,4050,ORGB420,1,Prerequisite: MGCR 222,'MGCR 222',{}
195,440,1017,CHEM540,1,Prerequisite: CHEM 222 (or equivalent) and BIOL 200 or CHEM 332,"['&', 'CHEM 222',['|', 'BIOL 200', 'CHEM 332']]",{}
196,1365,3177,MATH562,1,"Prerequisites: MATH 462 or COMP 451 or (COMP 551, MATH 222, MATH 223 and MATH 324) or ECSE 551.","['|', 'MATH 462', 'COMP 451', ['&', 'COMP 551', 'MATH 222', 'MATH 223', 'MATH 324'], 'ECSE 551']",{}
197,1145,1996,EDPC795D2,1,Prerequisite: EDPC 795D1,'EDPC 795D1',{}
198,1080,1896,EDGC499,1,Prerequisite: EDGC 399,'EDGC 399',{}
199,1599,2814,INDS423D2,1,Prerequisite: INDS 423D1,'INDS 423D1',{}
200,323,742,CEEN267,1,"Prerequisite(s): CEEN 211, CEEN 212, EPT - Placement test (Intermediate Mid), or permission of the department.","['&', 'CEEN 211', 'CEEN 212']",{}
201,1346,3149,MATH463,1,Prerequisites: MATH 223 or MATH 247 or MATH 236 or MATH 251. MATH 248 or MATH 314 or MATH 358. MATH 243 or MATH 255. COMP 202 or COMP 204 or COMP 208 or equivalent.,"['&', ['|', 'MATH 223', 'MATH 247', 'MATH 236', 'MATH 251'], ['|', 'MATH 248', 'MATH 314', 'MATH 358'], ['|', 'MATH 243', 'MATH 255'], ['|', 'COMP 202', 'COMP 204', 'COMP 208']]",{}
202,442,798,CEGL174,2,Corequisite(s) : CEGL 175,'CEGL 175',{}
203,1696,2963,ISLA643D2,1,Prerequisite: ISLA 643D1,'ISLA 643D1',{}
204,1928,3393,MIME561,1,Prerequisite: MIME 362 or equivalent ,'MIME 362',{}
205,1697,2964,ISLA651D2,1,Prerequisite: ISLA 651D1,'ISLA 651D1',{}
206,205,336,BIOC462,1,Prerequisite(s): BIOC 320 and permission of the course coordinator and the research director.,'BIOC 320',{}
207,2567,4459,PSYC733D2,1,Prerequisite: PSYC 733D1,'PSYC 733D1',{}
208,1564,2775,INDR494,1,Prerequisite: INDR 294 ,'INDR 294',{}
209,1105,2585,HISP358,1,"Prerequisite: Successful completion of any Survey of Literature (HISP 241, HISP 242, HISP 243, HISP 244) or permission of the instructor.","['|', 'HISP 241', 'HISP 242', 'HISP 243', 'HISP 244']",{}
210,27,83,ANAT323,1,Prerequisites for Honours Anatomy &amp; Cell Biology students: ANAT 214 and ANAT 314.,"['&', 'ANAT 214', 'ANAT 314']",{}
211,81,197,ARCH447,1,"Prerequisite(s): ARCH 240, ARCH 378","['&', 'ARCH 240', 'ARCH 378']",{}
212,203,444,BIOL575,1,"Prerequisites: BIOL 202 or BIOL 302, and BIOL300; or permission of the instructor","['&', ['|', 'BIOL 202', 'BIOL 302'], 'BIOL 300']",{}
213,710,1692,ECSE478D1,1,Prerequisite: CCOM 206 OR WCOM 206 and at least 42 Departmental credits,"['|', 'CCOM 206', 'WCOM 206']",{}
214,1270,2190,ENVR495N1,1,Prerequisites: ENVR 301. Acceptance to Honours Program in Environment.,'ENVR 301',{}
215,1506,2695,HIST433,1,Prerequisites: HIST 215 or a course in British History or permission of instructor.,'HIST 215',{}
216,1987,3476,MRKT442,1,Prerequisite: MGSC 401,'MGSC 401',{}
217,627,1096,CIVE560,1,Prerequisite: CIVE 319,'CIVE 319',{}
218,40,60,AGEC330,1,Prerequisite: AGEC 200 or equivalent,'AGEC 200',{}
219,1044,1823,EDEE282,1,Prerequisite: EDEE 280.,'EDEE 280',{}
220,1818,3192,MATH582,1,Prerequisite: MATH 576 or equivalent or permission of instructor.,'MATH 576',{}
221,598,1049,CIAM523,1,Prerequisite: CIAM 510,'CIAM 510',{}
222,428,776,CEFN222,2,Corequisite: CEFN 221,'CEFN 221',{}
223,736,1311,CORG565,1,Prerequisite: CORG 555,'CORG 555',{}
224,1610,2832,INFS616,1,Prerequisite: INFS 617.,'INFS 617',{}
225,743,1319,CPL2552N2,1,Prerequisite: CPL2 552N1,'CPL2 552N1',{}
226,1621,2846,INFS661,2,Corequisite: INFS 601.,'INFS 601',{}
227,209,459,BIOS612,1,"Prerequisites: BIOS 611 or MATH 533; and MATH 523, or equivalents.","['&', ['|', 'BIOL 611', 'MATH 533'], 'MATH 523']",{}
228,630,1561,ECON337,1,Prerequisite: a grade of 65% or better in ECON 227 or ECON 257 or an equivalent qualification in statistics. Familiarity with matrix algebra is highly recommended.,"['|', 'ECON 227', 'ECON 257']",{}
229,50,127,ANTH322,1,"Prerequisite: ANTH 202, or ANTH 204, or ANTH 205, or ANTH 206, or ANTH 209, or ANTH 212, or ANTH 227 or permission of instructor ","['|', 'ANTH 202', 'ANTH 204', 'ANTH 205', 'ANTH 206', 'ANTH 209', 'ANTH 212', 'ANTH 227']",{}
230,1400,3243,MECH463D1,1,Prerequisites: (CCOM 206 or WCOM 206) and MECH 393.,"['&', ['|', 'CCOM 206', 'WCOM 206'], 'MECH 393']",{}
231,2513,4370,PSYC385,1,Prerequisites: PSYC 305 or equivalent; requires departmental approval.,'PSYC 305',{}
232,1009,1770,ECSE670N2,1,Prerequisite: ECSE 670N1.,'ECSE 670N1',{}
233,247,546,BUSA650D1,1,"Prerequisite: MBA Core (MGCR 629, MGCR 650, MGCR 651, MGCR 652, and MGCR 653) or (MGCR 613, MGCR 614, MGCR 617, MGCR 618, MGCR 620, MGCR 621, MGCR 622, MGCR 628, MGCR 638, MGCR 639, MGCR 640, and MGCR 642).","['|', ['&', 'MGCR 629', 'MGCR 650', 'MGCR 651', 'MGCR 652', 'MGCR 653'], ['&', 'MGCR 613', 'MGCR 614', 'MGCR 617', 'MGCR 618', 'MGCR 620', 'MGCR 621', 'MGCR 622', 'MGCR 628', 'MGCR 638', 'MGCR 639', 'MGCR 640', 'MGCR 642']]",{}
234,858,2038,EDPE726,1,"Prerequisites: EDPE 708 and two of EDPE 721, EDPE 722 or EDPE 723 ","['&', 'EDPE 708', ['|', ['&', 'EDPE 721', 'EDPE 722'],['&', 'EDPE 721', 'EDPE 723'],['&', 'EDPE 722', 'EDPE 723']]]",{}
235,1505,2692,HIST427,1,Prerequisite: HIST 307 or a course in East-European history or consent of instructor ,'HIST 307',{}
236,1937,3405,MIME624D2,1,Prerequisite: MIME 624D1,'MIME 624D1',{}
237,1156,2011,EDPE672,1,Prerequisite: EDPE 502 or permission of the instructor (Minimum Grade/Test score(s) needed is B-).,'EDPE 502',{}
238,53,130,ANTH327,1,"Prerequisite: ANTH 202, or ANTH 205, or ANTH 206, or ANTH 209, or permission of instructor","['|', 'ANTH 202', 'ANTH 205', 'ANTH 206', 'ANTH 209']",{}
239,840,1446,DENT571J2,1,Prerequisite: DENT 571J1,'DENT 571J1',{}
240,330,597,CAFT605,1,Prerequisite: CAFT 600,'CAFT 600',{}
241,1246,2158,ENGL491D2,1,Prerequisite: ENGL 491D1,'ENGL 491D1',{}
242,30,86,ANAT416,1,Prerequisite(s): ANAT 381 or BIOL 303 or special permission of instructor,"['|', 'ANAT 381', 'BIOL 303']",{}
243,1237,2143,ENGL316D2,1,Prerequisite: ENGL 316D1,'ENGL 316D1',{}
244,407,963,CHEM214,1,Prerequisites: CHEM 204 or CHEM 223/CHEM 243.,"['|', 'CHEM 204', 'CHEM 223', 'CHEM 243']",{}
245,1668,2917,ISLA383,1,Prerequisite: ISLA 200 or permission of instructor.,'ISLA 200',{}
246,1421,2411,FMED679,1,Prerequisite: FMED 509; permission of instructor if graduate student is outside the Department.,'FMED 509',{}
247,76,165,ANTH575,1,"Prerequisites: ANTH 201, or ANTH 202, or ANTH 203, and ANTH 352 or ANTH 359.","['&', ['|', 'ANTH 201', 'ANTH 202', 'ANTH 203'], ['|', 'ANTH 352', 'ANTH 359']]",{}
248,231,415,BIOL468D2,1,Prerequisite: BIOL 468D1.,'BIOL 468D1',{}
249,435,1008,CHEM516,1,"Prerequisite(s): CHEM 302 and (CHEM 214 or higher, or CHEM 281), or permission of instructor.","['&', 'CHEM 302', ['|', 'CHEM 214', 'CHEM 281']]",{}
250,302,553,BUSA670D2,1,Prerequisite: BUSA 670D1,'BUSA 670D1',{}
251,1028,1796,EDEC253D2,1,Prerequisite: EDEC 253D1,'EDEC 253D1',{}
252,1293,2235,EPSC341,1,"Prerequisites: EPSC 240, enrolment in U2 or U3 EPS program and permission of the instructor.",'EPSC 240',{}
253,184,418,BIOL469,1,Prerequisites: BIOL 206 or BIOL 301 or other suitable 300-level biology course.,"['|', 'BIOL 206', 'BIOL 301']",{}
254,176,408,BIOL441,1,Prerequisites: BIOL 206; and BIOL 215 or both ENVR 200 and ENVR 202.,"['&', 'BIOL 206', ['|', 'BIOL 215', ['&', 'ENVR 200', 'ENVR 202']]]",{}
255,218,354,BIOL206,1,Prerequisite: BIOL 111 or equivalent ,'BIOL 111',{}
256,1407,2395,FINE680,1,Prerequisite: FINE 673.,'FINE 673',{}
257,924,1540,ECON295,2,Corequisite: MGCR 293 ,'MGCR 293',{}
258,334,755,CEEN403,2,Corequisites: CEEN 421 and/or CEEN 422,"['|', 'CEEN 421', 'CEEN 422']",{}
259,346,616,CATH340,1,"Prerequisite: CATH 200, or permission of instructor ",'CATH 200',{}
260,1729,3011,JWST370,1,Prerequisite: JWST 340 or permission of instructor,'JWST 340',{}
261,120,204,ARCH519,1,Prerequisite: ARCH 304 or permission of instructor,'ARCH 304',{}
262,932,1567,ECON352D1,2,Corequisite: ECON 257D1,'ECON 257D1',{}
263,464,823,CEGL320,1,"Prerequisite: CEGL 310, Entrance Placement Test (EPT), or Permission of the Director",'CEGL 310',{}
264,2,9,ACCT451,1,"Prerequisites: MGCR 211, MGCR 341","['&', 'MGCR 211', 'MGCR 341']",{}
265,748,1325,CPRL214,2,Corequisite: CPRL 223,'CPRL 223',{}
266,1310,3087,MATH222,1,Prerequisite: MATH 141. Familiarity with vector geometry or Corequisite: MATH 133,"['&', 'MATH 141', 'MATH 133']",{}
267,52,129,ANTH326,1,Prerequisite: ANTH 202 or 204 or 205 or 206 or 212 or permission of instructor,"['|', 'ANTH 202', 'ANTH 204', 'ANTH 205', 'ANTH 206', 'ANTH 212']",{}
268,2472,4298,POLI441,1,Prerequisites: POLI 243 or permission of the instructor.,'POLI 243',{}
269,2090,3647,MUJZ340,1,Prerequisite(s): MUJZ 261,'MUJZ 261',{}
270,1096,2576,HISP333,1,"Prerequisite: Successful completion of any Survey of Literature (HISP 241, HISP 242, HISP 243, HISP 244) or permission of the instructor.","['|', 'HISP 241', 'HISP 242', 'HISP 243', 'HISP 244']",{}
271,98,265,ATOC519,1,"Prerequisites: CHEM 213, CHEM 273, MATH 222, MATH 315 or equivalents, or permission of the instructor.","['&', 'CHEM 213', 'CHEM 273', 'MATH 222', 'MATH 315']",{}
272,439,795,CEGL171,2,Corequisite(s): CEGL 170,'CEGL 170',{}
273,82,203,ARCH512,1,Prerequisites: ARCH 303 and ARCH 342 or equivalent.,"['&', 'ARCH 303', 'ARCH 342']",{}
274,46,122,ANTH307,1,Prerequisites: ANTH 201 or ANTH 210,"['|', 'ANTH 201', 'ANTH 210']",{}
275,179,411,BIOL466,1,Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course.,"['|', 'BIOL 206', 'BIOL 301']",{}
276,399,936,CHEE521,1,Prerequisite(s): CHEE 315 or CIVE 225 or MIME 356 or equivalent; and CHEE 310 or CIVE 430 or CHEM 233 or equivalent; or permission of instructor.,"['&', ['|', 'CHEE 315', 'CIVE 225', 'MIME 356'], ['|', 'CHEE 310', 'CIVE 430', 'CHEM 233']]",{}
277,857,2036,EDPE725D1,1,"Prerequisites: EDPE 708 and two of EDPE 721, EDPE 722 or EDPE 723)","['&', 'EDPE 708', ['|', ['&', 'EDPE 721', 'EDPE 722'],['&', 'EDPE 721', 'EDPE 723'],['&', 'EDPE 722', 'EDPE 723']]]",{}
278,1322,3111,MATH318,1,Prerequisite(s): MATH 235 or MATH 240 or MATH 242.,"['|', 'MATH 235', 'MATH 240', 'MATH 242']",{}
279,246,545,BUSA650,1,"Prerequisite: MBA Core (MGCR 629, MGCR 650, MGCR 651, MGCR 652, and MGCR 653) or (MGCR 613, MGCR 614, MGCR 617, MGCR 618, MGCR 620, MGCR 621, MGCR 622, MGCR 628, MGCR 638, MGCR 639, MGCR 640, and MGCR 642).","['|', ['&', 'MGCR 629', 'MGCR 650', 'MGCR 651', 'MGCR 652', 'MGCR 653'], ['&', 'MGCR 613', 'MGCR 614', 'MGCR 617', 'MGCR 618', 'MGCR 620', 'MGCR 621', 'MGCR 622', 'MGCR 628', 'MGCR 638', 'MGCR 639', 'MGCR 640', 'MGCR 642']]",{}
280,406,961,CHEM213,1,"Prerequisites: CHEM 110, CHEM 120 or equivalent, PHYS 102 or PHYS 142, or permission of the instructor.","['&', ['|', 'CHEM 110', 'CHEM 120'],['|', 'PHYS 102', 'PHYS 142']]",{}
281,2553,4445,PSYC690N2,1,Prerequisite: PSYC 690N1,'PSYC 690N1',{}
282,987,2406,FINE695,1,Prerequisite(s): (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval),"['&', ['|', 'INSY 660', 'INSY 662'], ['|', 'MGSC 660', 'MGSC 661']]",{}
283,1710,2991,ITAL690D2,1,Prerequisite: ITAL 690D1,'ITAL 690D1',{}
284,480,839,CEGL392,2,Corequisite(s): CEGL 393,'CEGL 393',{}
285,559,976,CHEM302,1,"Prerequisites: CHEM 222, or permission of the instructor.",'CHEM 222',{}
286,47,71,AGRI402,1,Prerequisites: AGRI 401 and permission of the instructor,'AGRI 401',{}
287,2729,4686,URBP622D2,1,Prerequisite: URBP 622D1,'URBP 622D1',{}
288,2016,3534,MUGS701D2,1,Prerequisite: MUGS 701D1,'MUGS 701D1',{}
289,2684,4633,SOCI601,1,Prerequisite: SOCI 600,'SOCI 600',{}
290,1065,1858,EDFE254D2,1,Prerequisite: EDFE 254D1,'EDFE 254D1',{}
291,8,33,ACCT696,1,Prerequisites: (INSY 660 OR INSY 662 OR Instructor's approval) AND (MGSC 660 OR MGSC 661 OR Instructor's approval),"['&', ['|', 'INSY 660', 'INSY 662'], ['|', 'MGSC 660', 'MGSC 661']]",{}
292,1348,2314,FACC352,1,Prerequisite: FACC 351,'FACC 351',{}
293,760,1357,CSPN544,1,Prerequisite: CSPN 541,'CSPN 541',{}
294,14,40,AECH111,1,Prerequisite(s): FDSC 110 or AECH 110,"['|', 'FDSC 110', 'AECH 110']",{}
295,1680,2937,ISLA525,1,Prerequisite: ISLA 524 or placement test or permission of the instructor.,'ISLA 524',{}
296,2182,3765,MUTH529,1,Prerequisite: MUTH 251 (or equivalent).,'MUTH 251',{}
297,12,38,AEBI425,2,"Corequisite(s): AEBI 421, AEBI 423 and AEBI 427.","['&', 'AEBI 421', 'AEBI 423', 'AEBI 427']",{}
298,1032,1803,EDEC276,1,Prerequisite: EDEC 275,'EDEC 275',{}
299,2731,4689,URBP629,1,Prerequisite: URBP 622 or permission of instructor.,'URBP 622',{}
300,140,363,BIOL303,1,Prerequisites: BIOL 202 or BIOL 302; BIOL 219 or BIOL 200 plus either BIOL 201 or ANAT212/BIOC212,"['&', ['|', 'BIOL 202', 'BIOL 302'], ['|', 'BIOL 219', 'BIOL 200'], ['|', 'BIOL 201', 'ANAT 212', 'BIOC 212']]",{}
301,1401,3244,MECH463D2,1,"Prerequisites: MECH 463D1, (CCOM 206 or WCOM 206) and MECH 393.","['&', 'MECH 463D1', ['|', 'CCOM 206', 'WCOM 206'], 'MECH 393']",{}
302,87,251,ATOC219,1,"Prerequisites: CHEM 110 and CHEM 120, and one of MATH 139 or MATH 140 or MATH 150, or a CEGEP DEC in Science, or permission of instructor.","['&', 'CHEM 110', 'CHEM 120', ['|', 'MATH 139', 'MATH 140', 'MATH 150']]",{}
303,2414,4178,PHYS102,2,Corequisite: MATH 139 or higher level calculus course.,'MATH 139',{}
304,1104,2584,HISP357,1,"Prerequisites: Successful completion of one of the Survey of Literature courses (HISP 241, HISP 242, HISP 243, HISP 244), or permission of the instructor.","['|', 'HISP 241', 'HISP 242', 'HISP 243', 'HISP 244']",{}
305,2445,4231,PHYS469,1,Prerequisite: PHYS 258 or permission of the instructor,'PHYS 258',{}
306,855,1461,DENT584J3,1,Prerequisite: DENT 584J2,'DENT 584J2',{}
307,1882,3310,MGPO432,1,Prerequisite: MGPO 362,'MGPO 362',{}
308,1422,3279,MECH572,1,Prerequisites (Undergraduate): MATH 271 and MECH 412 / MECH 419 or permission of instructor,"['&', 'MATH 271', ['|', 'MECH 412', 'MECH 419']]",{}
309,600,1051,CIAM525,1,Prerequisite: CIAM 510,'CIAM 510',{}
310,1362,3172,MATH555,1,Prerequisite (Undergraduate): MATH 315 and MATH 319 or equivalent,"['&', 'MATH 315', 'MATH 319']",{}
311,1430,2439,FSCI397,1,"Prerequisite: Successful completion of FSCI 396 and a CGPA of at least 3.0, or permission of the instructor.",'FSCI 396',{}
312,79,189,ARCH377,1,Prerequisites: ARCH 202 and ARCH 378,"['&', 'ARCH 202', 'ARCH 378']",{}
313,1325,2290,EXSU502,1,Prerequisite: EXSU 501 and written approval from student Supervisor submitted to the course coordinator,'EXSU 501',{}
314,2239,3884,NUR2519,2,Corequisite: NUR2 512,'NUR2 512',{}
315,2763,4731,WRIT452D2,1,Prerequisite:  WRIT 452D1,'WRIT 452D1',{}
316,444,1025,CHEM575,1,Prerequisites: CHEM 273 and CHEM 223/CHEM 243 (formerly CHEM 213).,"['&', 'CHEM 273', ['|', 'CHEM 223', 'CHEM 243']]",{}
317,2079,3634,MUJZ161,1,"Prerequisite: MUJZ 160. Open to non-jazz majors, space permitting, but not for elective credit in B.Mus. or Artist Diploma programs ",'MUJZ 160',{}
318,42,112,ANSC433,1,Prerequisites: ANSC 234 or ANSC 330 or permission of instructor,"['|', 'ANSC 234', 'ANSC 330']",{}
319,304,555,BUSA672J2,1,Prerequisite: BUSA 672J1,'BUSA 672J1',{}
320,1836,3226,MECH314,1,Prerequisite: MECH 220.,'MECH 220',{}
321,2049,3596,MUIN274,1,Prerequisite: MUIN 273,'MUIN 273',{}
322,1012,1773,ECSE686N2,1,Prerequisite: ECSE 686D1,'ECSE 686D1',{}
323,1443,2481,GEOG490D2,1,Prerequisite: GEOG 490D1,'GEOG 490D1',{}
324,992,1721,ECSE526,1,Prerequisite: ECSE 324,'ECSE 324',{}
325,67,149,ANTH428,1,Prerequisites: ANTH 326 OR ANTH 209 OR ANTH 204 OR ANTH 202 OR permission of the instructor.,"['|', 'ANTH 326', 'ANTH 209', 'ANTH 204', 'ANTH 202']",{}
326,2360,4084,PHAR590,1,"Prerequisites: PHAR 390, or permission of the instructor.",'PHAR 390',{}
327,1451,3370,MIME452,1,"Prerequisites MIME 311, MIME341, MIME 352, MIME 362, FACC 300, WCOM 206","['&', 'MIME 311', 'MIME 341', 'MIME 352', 'MIME 362', 'FACC 300', 'WCOM 206']",{}
328,2266,3928,NUR2671,1,Prerequisite: NUR2 670,'NUR2 670',{}
329,1301,2251,EPSC480D2,1,Prerequisite: EPSC 480D1,'EPSC 480D1',{}
330,415,735,CEEN212,1,Prerequisite: CEGL 106 or Entrance Placement Test or Permission of the Director,'CEGL 106',{}
331,1102,2582,HISP355,1,"Prerequisites: Successful completion of one of the Survey of Literature courses (HISP 241, HISP 242, HISP 243, HISP 244), or permission of the instructor.","['|', 'HISP 241', 'HISP 242', 'HISP 243', 'HISP 244']",{}
332,2734,4692,URBP708D1,1,Prerequisite(s): URBP 704,'URBP 704',{}
333,2342,4052,ORGB423,1,Prerequisite: MGCR 222 ,'MGCR 222',{}
334,1687,2947,ISLA621D2,1,Prerequisite: ISLA 621D1,'ISLA 621D1',{}
335,2424,4190,PHYS241,1,Prerequisite: CEGEP physics or PHYS 142.,'PHYS 142',{}
336,292,532,BUSA433,2,Corequisite: MGCR 382,'MGCR 382',{}
337,1881,3309,MGPO383,1,Prerequisites: MGCR 382,'MGCR 382',{}
338,1100,2580,HISP347,1,"Prerequisites: Successful completion of one of the Survey of Literature courses (HISP 241, HISP 242, HISP 243, HISP 244), or permission of the instructor","['|', 'HISP 241', 'HISP 242', 'HISP 243', 'HISP 244']",{}
339,20,65,AGEC442,1,Prerequisites: AGEC 200 or AGEC 201 or equivalent ,"['|', 'AGEC 200', 'AGEC 201']",{}
340,2574,4469,PSYT502,1,Prerequisites: BIOL 115 or equivalent as authorized by instructor ,'BIOL 115',{}
341,420,987,CHEM392,1,Prerequisite/corequisites: CHEM 381 and CHEM 302. Advanced laboratory for Chemistry Honours and Majors students.,"['&', 'CHEM 381', 'CHEM 302']",{}
342,266,598,CAFT606,1,Prerequisite(s):SWRK 660 or equivalent with permission of instructor.                       SWRK 622 or equivalent with permission of instructor.                        SWRK 610 or equivalent with permission of instructor.,"['&', 'SWRK 660', 'SWRK 622', 'SWRK 610']",{}
343,994,2418,FRSL209,1,"Prerequisites: French placement test or instructor's recommendation or FRSL 102, FRSL 105.","['&', 'FRSL 102', 'FRSL 105']",{}
344,192,310,BIEN462,1,Prerequisite(s): BIEN 350 or permission of instructor.,'BIEN 350',{}
345,432,1005,CHEM505,1,"Prerequisite(s): CHEM 345 or equivalent and CHEM 365 or PHYS 329 or equivalent, and COMP 202 or COMP 208 or equivalent.","['&', 'CHEM 345', ['|', 'CHEM 365', 'PHYS 329'], ['|', 'COMP 202', 'COMP 208']]",{}
346,55,133,ANTH338,1,"Prerequisite: ANTH 202, or ANTH 204, or ANTH 206, or ANTH 209, or ANTH 212, or permission of the instructor.","['|', 'ANTH 202', 'ANTH 204', 'ANTH 206', 'ANTH 209', 'ANTH 212']",{}
347,1094,2574,HISP328,1,"Prerequisite: Successful completion of any Survey of Literature (HISP 241, HISP 242, HISP 243, HISP 244) or permission of the instructor","['|', 'HISP 241', 'HISP 242', 'HISP 243', 'HISP 244']",{}
348,1368,3181,MATH566,1,"Prerequisites: MATH 366 (or MATH 466), MATH 564.","['&', ['|', 'MATH 366', 'MATH 466'], 'MATH 564']",{}
349,2427,4193,PHYS251,2,Corequisite: MATH 222,'MATH 222',{}
350,1344,2309,FACC205,1,Prerequisites: FACC 204 and permission of Faculty.,'FACC 204',{}
351,638,1111,CLAS312,1,Prerequisite: CLAS 310 or permission of the instructor.,'CLAS 310',{}
352,2638,4573,RUSS401,1,Prerequisite: RUSS 400 or equivalent ,'RUSS 400',{}
353,2308,4010,NUTR653,1,Prerequisite: NUTR 652,'NUTR 652',{}
354,43,117,ANSC555,1,Prerequisites: ANSC 250 or PSYC 301 or WILD 421 or Permission of Instructor,"['|', 'ANSC 250', 'PSYC 301', 'WILD 421']",{}
355,74,162,ANTH520,1,"Prerequisites: ANTH 227, ANTH 302 or ANTH 438, or permission of the instructor.","['|', 'ANTH 227', 'ANTH 302', 'ANTH 438']",{}
356,275,512,BREE672D2,1,Prerequisite: BREE 672D1,'BREE 672D1',{}
357,501,877,CFRN106,1,Prerequisite: CFRN 104 or Entrance Placement Test or Permission of the Director,'CFRN 104',{}
358,705,1209,COMP361D2,1,Prerequisite: COMP 361D1,'COMP 361D1',{}
359,2237,3879,NUR2514,1,Prerequisite(s): NUR2 513,'NUR2 513',{}
360,66,147,ANTH422,1,"Prerequisites: ANTH 355, or ANTH 352, or HISP 226, or permission of the instructor.","['|', 'ANTH 355', 'ANTH 352', 'HISP 226']",{}
