index,course,req_type,requisite,object_tree,json_tree
371,"BIOL310",1,"Prerequisite: BIOL 215; or ENVR 200 and ENVR 202; MATH 112 or equivalent; or permission of the instructor","[]","{}"
372,"BIOL311",1,"Prerequisites: BIOL 200 or BIOL 219; BIOL 206, COMP 204, and BIOL 202 or BIOL 302.","[]","{}"
373,"BIOL313",1,"Prerequisites: BIOL 202 or BIOL 302; BIOL 219 or BIOL 200 plus either BIOL 201 or ANAT 212/BIOC 212","[]","{}"
374,"BIOL314",1,"Prerequisites: BIOL 200, and BIOL 201 or ANAT 212 /BIOC 212; or BIOL 219.","[]","{}"
375,"BIOL316",1,"Prerequisites:  BIOL 201 or ANAT 212/BIOC 212","[]","{}"
376,"BIOL319",1,"Prerequisites: BIOL 200 or BIOL 219; MATH 222; PHYS 230 and (PHYS 232 or PHYS 253), or permission of the instructor.","[]","{}"
377,"BIOL320",1,"Prerequisite: NSCI 201 or BIOL 306","[]","{}"
378,"BIOL324",1,"Prerequisite: BIOL 202 or BIOL 302","[]","{}"
379,"BIOL331",1,"Prerequisites: BIOL 206 and BIOL 215, or equivalents, or permission of the instructor.","[]","{}"
380,"BIOL334D1",1,"Prerequisites: BIOL 206; and BIOL 215 or both ENVR 200 and ENVR 202; and permission of the instructor.","[]","{}"
381,"BIOL334D2",1,"Prerequisites: BIOL 206; and BIOL 215 or both ENVR 200 and ENVR 202; and permission of the instructor.","[]","{}"
383,"BIOL342",1,"Prerequisite(s): BIOL 205, and BIOL 215 or both ENVR 200 and ENVR 202","[]","{}"
384,"BIOL343",2,"Corequisites: GEOG 340, ATOC 341, FSCI 444 or permission of the Program Director.","[]","{}"
386,"BIOL352",1,"Prerequisites: BIOL 215 or ENVR 202 or EPSC 233 or permission of instructor.","[]","{}"
387,"BIOL355",1,"Prerequisites: BIOL 205 and BIOL 215 or permission of instructor.","[]","{}"
388,"BIOL363",1,"Prerequisite(s): BIOL 215, or ENVR 202, or permission of the instructor","[]","{}"
389,"BIOL370",1,"Prerequisites: BIOL 202 or BIOL 302, BIOL 219 or BIOL 200 plus either BIOL 201 or ANAT 212/BIOC212.","[]","{}"
391,"BIOL377",1,"Prerequisites: BIOL 200 and one of BIOL 201, ANAT/BIOC 212; or BIOL 215; or permission of instructor.","[]","{}"
393,"BIOL389",1,"Prerequisites: BIOL 306 or NSCI 200 or PHGY 311 or NEUR 310 or permission","[]","{}"
394,"BIOL395",1,"Prerequisites: BIOL 219; or BIOL 200 plus BIOL 201 or ANAT 212 or BIOC 212; CHEM 212; COMP 202 or COMP 204 or COMP 250; MATH 222; or permission of instructor.","[]","{}"
395,"BIOL413",1,"Prerequisites: BIOL 200, BIOL 201, BIOL 202, BIOL 205, BIOL 215.","[]","{}"
396,"BIOL414",1,"Prerequisites: BIOL 306 or permission of instructor, COMP 202 or equivalent (any coding experience or permission of the instructor).","[]","{}"
397,"BIOL416",1,"Prerequisites: BIOL 202 or BIOL 302; BIOL 300; BIOL 303; or permission of instructor","[]","{}"
398,"BIOL418",1,"Prerequisites: BIOL 215 (or ENVR 200 and ENVR 202) and BIOL 205 or permission of the instructor","[]","{}"
399,"BIOL427",1,"Prerequisite: BIOL 205 and BIOL 305 or permission of instructor.","[]","{}"
401,"BIOL428",2,"Corequisite(s): NRSC/BIOL 451 and ANTH/GEOG 451","[]","{}"
403,"BIOL429",2,"Corequisite: NRSC/BIOL 451 and ANTH/GEOG 451","[]","{}"
404,"BIOL432",1,"Prerequisites: BIOL 206 and BIOL 215 or permission of instructor.","[]","{}"
405,"BIOL434",1,"Prerequisites: BIOL 308 or BIOL 309 or permission of instructor.","[]","{}"
408,"BIOL441",1,"Prerequisites: BIOL 206; and BIOL 215 or both ENVR 200 and ENVR 202.","[]","{}"
409,"BIOL451",2,"Corequisite(s): ANTH 451 or GEOG 451","[]","{}"
410,"BIOL465",1,"Prerequisite: BIOL 215 OR both ENVR 200 and ENVR 202","[]","{}"
411,"BIOL466",1,"Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course.","[]","{}"
412,"BIOL467",1,"Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course.","[]","{}"
413,"BIOL468",1,"Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course","[]","{}"
414,"BIOL468D1",1,"Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course.","[]","{}"
416,"BIOL468N1",1,"Prerequisite: BIOL 206 or BIOL 301 or other suitable laboratory course","[]","{}"
418,"BIOL469",1,"Prerequisites: BIOL 206 or BIOL 301 or other suitable 300-level biology course.","[]","{}"
419,"BIOL469D1",1,"Prerequisites: BIOL 206 or BIOL 301 or other suitable 300-level biology course.","[]","{}"
424,"BIOL506",1,"Prerequisite(s): BIOL 306 or NEUR 310 or NSCI 200 and NSCI 201 or PHGY 311 or PHGY 314 or permission of instructor","[]","{}"
425,"BIOL507",2,"Corequisites: BIOL 307 or equivalent and one of BIOL 306 or NEUR 310 or NSCI 200 or NSCI 201 or PHGY 311; or permission of instructor. Since all corequisites may not be offered in the same term, students are advised that they may have to plan their schedules so that they may register in these courses in the term prior to BIOL 507.","[]","{}"
426,"BIOL510",1,"Prerequisites: BIOL 308 or GEOG 350 or permission of instructor.","[]","{}"
427,"BIOL515",1,"Prerequisite(s): BIOL 432 or BIOL 441 or permission of the instructor","[]","{}"
430,"BIOL520",1,"Prerequisites: BIOL 300 and BIOL 303 or permission ","[]","{}"
431,"BIOL524",1,"Prerequisites: BIOL 300 and BIOL 303 or permission.","[]","{}"
432,"BIOL530",1,"Prerequisite: BIOL 306 or NSCI 200 or NSCI 201 or PHGY 311 or permission of instructor.","[]","{}"
433,"BIOL532",1,"Prerequisites: BIOL 303 or BIOL 306 or permission of instructor","[]","{}"
434,"BIOL540",1,"Prerequisite(s): BIOL 215 (or ENVR 200 plus ENVR 202), and at least one 300- or 400-level course in ecology, evolution, or conservation biology.","[]","{}"
435,"BIOL544",1,"Prerequisites: BIOL 202 or BIOL 302; BIOL 300; or permission of instructor","[]","{}"
436,"BIOL546",1,"Prerequisites: BIOL 202 or BIOL 302; BIOL 300; BIOL 303 recommended","[]","{}"
437,"BIOL553",1,"Prerequisites: HISP 218, MATH 203, and BIOL 215","[]","{}"
438,"BIOL553",2,"Corequisites: ENVR 451; GEOG 404 and HIST 510 alternating with GEOG 498 and AGRI 550","[]","{}"
439,"BIOL555D1",1,"Prerequisites: BIOL 304, BIOL 308 or permission.","[]","{}"
441,"BIOL568",1,"Prerequisites BIOL 202 or BIOL 302; BIOL 300; BIOL 370; or permission.","[]","{}"
442,"BIOL569",1,"Prerequisites: BIOL 303 and BIOL 304; or permission of instructor.","[]","{}"
443,"BIOL573",1,"Prerequisites: BIOL 304 and BIOL 352 or permission of instructor.","[]","{}"
444,"BIOL575",1,"Prerequisites: BIOL 202 or BIOL 302, and BIOL300; or permission of the instructor","[]","{}"
447,"BIOL585",1,"Prerequisites: BIOL 308 and BIOL 434 or permission of instructor.","[]","{}"
448,"BIOL588",1,"Prerequisite: BIOL 300 and BIOL 306 or permission ","[]","{}"
451,"BIOL594",1,"Prerequisite: BIOL 304 and BIOL 308","[]","{}"
453,"BIOL597",1,"Prerequisites: BIOL 373 or equivalent, and permission of instructor; BIOL 596 recommended","[]","{}"
458,"BIOS602",1,"Prerequisites: Permission of instructor.  MATH 556 and BIOS 601, or their equivalents.","[]","{}"
459,"BIOS612",1,"Prerequisites: BIOS 611 or MATH 533; and MATH 523, or equivalents.","[]","{}"
461,"BIOS624",1,"Prerequisites: MATH 533 Analysis of Variance and Regression.  MATH 523 Generalized Linear Models.","[]","{}"
462,"BIOS624D1",1,"Prerequisites: MATH 533 Analysis of Variance and Regression. MATH 523 Generalized Linear Models.","[]","{}"
465,"BMDE502",1,"Prerequisites: Undergraduate basic statistics and: either BMDE 519, or Signals and Systems (e.g., ECSE 303 &amp; ECSE 304) or equivalent ","[]","{}"
466,"BMDE503",1,"Prerequisite: Experience with differential equations, in particular Laplace Transforms and complex numbers (e.g. MATH 263 or MATH 381 or equivalent) or permission of instructor.","[]","{}"
467,"BMDE506",1,"Prerequisites: MATH 222, BIOL 200 or BIOL 201, CHEM 212 or CHEM 213 or PHYS 253","[]","{}"
468,"BMDE507",1,"Prerequisites CHEE 380 (or equivalent), CHEM 212 (or equivalent), and BIOL 201 (or equivalent), or permission of the instructor.","[]","{}"
469,"BMDE510",1,"Prerequisites: CHEM 211 or 212, MATH 222, and PHYS 230","[]","{}"
471,"BMDE520",1,"Prerequisite: MATH 203, MATH 223, MATH 323, and one course in computer programming (or equivalent background with permission of instructor).","[]","{}"
472,"BMDE521",1,"Prerequisites: MATH 203, MATH 223, MATH 323, one course in computer programming and additional background in Calculus and Probability is required (e.g., MATH 222, MATH 204), or permission of the instructor.","[]","{}"
474,"BMDE610",1,"Prerequisites: ECSE 305, MATH 223 or equivalent","[]","{}"
475,"BMDE660",1,"Prerequisites: PHYS 241, ECSE 304 or ECSE 306; PHYS 242 or ECSE 251","[]","{}"
477,"BREE305",1,"Prerequisites: BREE 210, AEMA 202","[]","{}"
479,"BREE319",1,"Prerequisite: AEMA 305 and BREE 252, or equivalents.","[]","{}"
481,"BREE329",1,"Prerequisites: AEBI 210, PLNT 300, or equivalent approved by the instructor.","[]","{}"
484,"BREE415",1,"Prerequisite: BREE 210, BREE 216, and BREE 341","[]","{}"
485,"BREE418",1,"Prerequisite: BREE 341 (formerly ABEN 341)","[]","{}"
491,"BREE490",1,"Prerequisites: CHEE 315 or MECH 346, BREE 415.","[]","{}"
493,"BREE497",1,"Prerequisites: BREE 205 and BREE 327","[]","{}"
494,"BREE501",1,"Prerequisite: BREE 252; AEMA 305; or permission of instructor.","[]","{}"
496,"BREE504",1,"Prerequisites: BREE 252 and BREE 312 or equivalents.","[]","{}"
498,"BREE512",1,"Prerequisite (Undergraduate): BREE 341 (formerly ABEN 341)","[]","{}"
501,"BREE522",1,"Prerequisites: BREE 216 and BREE 341 or permission of instructor","[]","{}"
502,"BREE525",1,"Prerequisite: BREE 301 (formerly ABEN 301)","[]","{}"
504,"BREE535",1,"Prerequisite: BREE 324 or BREE 325 or FDSC 330 or permission of the instructor","[]","{}"
507,"BREE630",1,"Prerequisites: BREE 510 and BREE 655","[]","{}"
509,"BREE631",1,"Prerequisites: BREE 510 and BREE 655","[]","{}"
513,"BTEC306",1,"Prerequisite(s): BIOL 202 or LSCI 204 or permission of instructor.","[]","{}"
514,"BTEC501",1,"Prerequisites: LSCI 202 or LSCI 204 and ANSC 326. Permission of instructor.","[]","{}"
522,"BTEC625",2,"Corequisites: BTEC 623, BTEC 624.","[]","{}"
535,"BUSA465",1,"Prerequisite(s): FACC 300 or MGCR 341 or INTG 201","[]","{}"
538,"BUSA600",1,"Prerequisite(s): INSY 660, INSY 661, INSY 662, MGSC 660, MGSC 661, MGSC 662, ORGB 660, ORGB 661","[]","{}"
539,"BUSA611",1,"Prerequisite(s): BUSA 693, INSY 660, INSY 661, INSY 662, MGSC 660, MGSC 661, MGSC 662, ORGB 660, ORGB 661","[]","{}"
540,"BUSA613",1,"Prerequisite(s): BUSA 693, INSY 660, INSY 661, INSY 662, MGSC 660, MGSC 661, MGSC 662, ORGB 660, ORGB 661","[]","{}"
541,"BUSA614",1,"Prerequisite: MBA Core [MGCR 629; MGCR 650; MGCR 651; MGCR 652; MGCR 653]; Law year I &amp; II","[]","{}"
542,"BUSA646",1,"Prerequisite(s): MGCR 629; MGCR 650; MGCR 651; MGCR 652;MGCR 653; BUSA 650, BUSA 698, BUSA 699","[]","{}"
544,"BUSA649",1,"Prerequisites: ORGB 660, INSY 660, MGSC 660, INSY 661, MGSC 661, INSY 662, MGSC 662, ORGB 661.","[]","{}"
545,"BUSA650",1,"Prerequisite: MBA Core (MGCR 629, MGCR 650, MGCR 651, MGCR 652, and MGCR 653) or (MGCR 613, MGCR 614, MGCR 617, MGCR 618, MGCR 620, MGCR 621, MGCR 622, MGCR 628, MGCR 638, MGCR 639, MGCR 640, and MGCR 642).","[]","{}"
546,"BUSA650D1",1,"Prerequisite: MBA Core (MGCR 629, MGCR 650, MGCR 651, MGCR 652, and MGCR 653) or (MGCR 613, MGCR 614, MGCR 617, MGCR 618, MGCR 620, MGCR 621, MGCR 622, MGCR 628, MGCR 638, MGCR 639, MGCR 640, and MGCR 642).","[]","{}"
548,"BUSA651",1,"Prerequisite: MBA Core (MGCR 629, MGCR 650, MGCR 651, MGCR 652, and MGCR 653) or (MGCR 613, MGCR 614, MGCR 617, MGCR 618, MGCR 620, MGCR 621, MGCR 622, MGCR 628, MGCR 638, MGCR 639, MGCR 640, MGCR 642).","[]","{}"
549,"BUSA651D1",1,"Prerequisite: MBA Core (MGCR 629, MGCR 650, MGCR 651, MGCR 652, and MGCR 653) or (MGCR 613, MGCR 614, MGCR 617, MGCR 618, MGCR 620, MGCR 621, MGCR 622, MGCR 628, MGCR 638, MGCR 639, MGCR 640, MGCR 642).","[]","{}"
557,"BUSA684",1,"Prerequisite(s): ORGB 660, INSY 660, MGSC 660, INSY 661, MGSC 661, INSY 662, MGSC 662, ORGB 661.","[]","{}"
563,"BUSA693N1",1,"Prerequisite(s): INSY 660, INSY 661, INSY 662, MGSC 660, MGSC 661, MGSC 662, ORGB 660, ORGB 661.","[]","{}"
571,"CACF215",2,"Corequisites: CMSC 000 and CACF 210","[]","{}"
572,"CACF305",2,"Corequisite: CACF 210 and CMSC 000","[]","{}"
573,"CACF310",1,"Prerequisite(s): CMSC 000, CACF 210 and CACF 305","[]","{}"
575,"CACF325",1,"Prerequisite: CACF 310 and CMSC 000","[]","{}"
577,"CACF340",1,"Prerequisites: CMSC 000 and CACF 210","[]","{}"
579,"CACF341",1,"Prerequisites: CACF 210 and CMSC 000","[]","{}"
580,"CACF341",2,"Corequisites: CACF 305 and CMSC 101","[]","{}"
581,"CACF345",1,"Prerequisite: CACF 215 and CMSC 000","[]","{}"
583,"CACF350",1,"Prerequisite(s): CCCS 280, CACF 210","[]","{}"
587,"CACF450",1,"Prerequisites: CACF 340 and CMSC 000","[]","{}"
589,"CACF460",1,"Prerequisite: CACF 341 and CMSC 000","[]","{}"
593,"CACF490",1,"Prerequisite(s): CACF 345, CACF 350, CACF 420, CACF 440, CACF 445, CACF 460, CACF 470","[]","{}"
595,"CAFT602",1,"Prerequisite(s) CAFT 600 and SWRK 622 and SWRK 610 or equivalent with permission of instructor.","[]","{}"
596,"CAFT604",1,"Prerequisite(s) CAFT 600, SWRK 622, SWRK 610, SWRK 623 or equivalent with permission of the instructor.","[]","{}"
598,"CAFT606",1,"Prerequisite(s):SWRK 660 or equivalent with permission of instructor.                       SWRK 622 or equivalent with permission of instructor.                        SWRK 610 or equivalent with permission of instructor.","[]","{}"
601,"CANC604",1,"Prerequisites: BIOL 200, BIOC 212, ANAT 212 or permission of the instructor.","[]","{}"
613,"CATH310",1,"Prerequisites: CATH 200, RELG 320, or permission of instructor ","[]","{}"
630,"CCCS450",1,"Prerequisites: CCCS 300, CCCS 321, CCCS 431 and CMIS 422; or approval of the Director or Program Coordinator.","[]","{}"
631,"CCCS451",1,"Prerequisites: CCCS 300, CCCS 321, CCCS 431 and CMIS 422; or approval of the Director or Program Coordinator.","[]","{}"
632,"CCCS452",1,"Prerequisites: CCCS 300, CCCS 321, CCCS 431 and CMIS 422; or approval of the Director or Program Coordinator.","[]","{}"
633,"CCCS453",1,"Prerequisites: CCCS 300, CCCS 321, CCCS 431 and CMIS 422; or approval of the Director or Program Coordinator.","[]","{}"
634,"CCCS454",1,"Prerequisites: CCCS 300, CCCS 321, CCCS 431 and CMIS 422; or approval of the Director or Program Coordinator.","[]","{}"
635,"CCCS455",1,"Prerequisites: CCCS 300, CCCS 321, CCCS 431 and CMIS 422; or approval of the Director or Program Coordinator.","[]","{}"
636,"CCCS690",1,"Prerequisites: CCCS 630 or CCCS 640","[]","{}"
637,"CCFA510",1,"Prerequisites: CEC2 532 or CEC2 632","[]","{}"
640,"CCFA528",1,"Prerequisites:  CCFA 505, (CCFA 515 or CCFA 615), (CMS2 521 or CMS2 621) and (CEC2 532 or CEC2 632)","[]","{}"
641,"CCFA529",1,"Prerequisites: CCFA 505, CCFA 515","[]","{}"
645,"CCFA538",1,"Prerequisites: CCFA 515 and CCFA 520","[]","{}"
657,"CCFA655",1,"Prerequisites: CCCS 620 or CCFA 601 or exemption by examination.","[]","{}"
658,"CCFA660",1,"Prerequisites: CCCS 620 or CCFA 601 or exemption by examination.","[]","{}"
661,"CCFA680",1,"Prerequisites: CCFA 627 or exemption by examination and CCFA 655 or exemption by examination","[]","{}"
664,"CCFC511",2,"Corequisite: CMS2 500 and CPL2 552","[]","{}"
665,"CCFC512",1,"Prerequisites: CCFC 511 and CMS2 500","[]","{}"
667,"CCFC513",1,"Prerequisites: CCFC 512 and (CMS2 521 or CMS2 621)","[]","{}"
669,"CCFC516",1,"Prerequisite: ACCT 475 or CCAU 511 or Departmental Approval","[]","{}"
671,"CCFC521",1,"Prerequisite(s): (BUSA 364 or CCLW 511 or CCLW 611) and MGCR 211 or Departmental Approval","[]","{}"
673,"CCFC522",1,"Prerequisite(s): (BUSA 364 or CCLW 511 or CCLW 611) and MGCR 211 or Departmental Approval.","[]","{}"
675,"CCFC523",1,"Prerequisite: ACCT 475 or CCAU 511","[]","{}"
676,"CCFC590",1,"Prerequisites: CCAU 511 and CCFC 513","[]","{}"
677,"CCMA511",1,"Prerequisites: CCFC 511, CMS2 500 and CPL2 552","[]","{}"
681,"CCPA602",1,"Prerequisite(s): CCPA 601 and CCPA 631","[]","{}"
682,"CCPA621",1,"Prerequisite(s): CCPA 601, CCPA 602 and CCPA 631.","[]","{}"
683,"CCPA623",1,"Prerequisite(s): CCPA 601, CCPA 602 and CCPA 631.","[]","{}"
684,"CCPA624",1,"Prerequisite(s): CCPA 601, CCPA 602 and CCPA 631.","[]","{}"
686,"CCPA641",1,"Prerequisite(s): CCPA 601, CCPA 602 and CCPA 631; and two of CCPA 621, CCPA 622, CCPA 623, and CCPA 624.","[]","{}"
688,"CCPA642",1,"Prerequisite(s): CCPA 601, CCPA 602 and CCPA 631; and two of CCPA 621, CCPA 622, CCPA 623, and CCPA 624.","[]","{}"
690,"CCTR225",2,"Corequisite(s): CCTR 217 or CCTR 219 or CCTR 310 or CCTR 233 or CCTR 234","[]","{}"
691,"CCTR226",2,"Corequisite: CCTR 217 or CCTR 219 or CCTR 310 or CCTR 233 or CCTR 234","[]","{}"
692,"CCTR228",2,"Corequisite(s): CCTR 218, OR, CCTR 237, OR, CCTR 317.","[]","{}"
695,"CCTR335",1,"Prerequisite(s): CCTR 227 or CCTR 228","[]","{}"
696,"CCTR433",1,"Prerequisites: CCTR 325 and CCTR 326 [or CCTR 320]","[]","{}"
697,"CCTR434",1,"Prerequisites: CCTR 325 and CCTR 326 [or CCTR 320]","[]","{}"
698,"CCTR435",1,"Prerequisite: CCTR 325 and CCTR 326 [or CCTR 320]","[]","{}"
699,"CCTR436",1,"Prerequisite: CCTR 325 and CCTR 326 [or CCTR 320]","[]","{}"
700,"CCTR443",1,"Prerequisite(s): CCTR 335 or CCTR 360","[]","{}"
701,"CCTR445",1,"Prerequisite(s): CCTR 335 or CCTR 360","[]","{}"
702,"CCTR447",1,"Prerequisite(s): CCTR 335 or CCTR 360","[]","{}"
703,"CCTR449",1,"Prerequisite(s): CCTR 335 or CCTR 360","[]","{}"
712,"CCTR506",1,"Prerequisite(s): CCTR 335 or CCTR 360","[]","{}"
718,"CCTR555",1,"Prerequisites: CCTR 530 and CCTR 541.","[]","{}"
719,"CCTR556",1,"Prerequisites: CCTR 530 and CCTR 541.","[]","{}"
720,"CCTR557",1,"Prerequisites: CCTR 530 and CCTR 541.","[]","{}"
721,"CCTR558",1,"Prerequisite: CCTR 530 and CCTR 541.","[]","{}"
724,"CCTR645",1,"Prerequisites: CCTR 530 and CCTR 541.","[]","{}"
725,"CCTX511",1,"Prerequisite: CACC 521 or CACC 520","[]","{}"
730,"CEEN201",2,"Corequisite(s): CEEN 201, or CEEN 211, or CEEN 212, or CEEN 221, or CEEN 222","[]","{}"
732,"CEEN202",2,"Corequisite(s): CEEN 211, CEEN 212","[]","{}"
736,"CEEN221",1,"Prerequisites: CEEN 211 and CEEN 212 or Entrance Placement Test or Permission of the Director","[]","{}"
738,"CEEN222",1,"Prerequisites: CEEN 211 and CEEN 212 or Entrance Placement Test or Permission of the Director","[]","{}"
740,"CEEN266",1,"Prerequisite(s): CEEN 211, CEEN 212 or permission of the Director","[]","{}"
741,"CEEN266",2,"Corequisite(s): CEEN 221, CEEN 222","[]","{}"
742,"CEEN267",1,"Prerequisite(s): CEEN 211, CEEN 212, EPT - Placement test (Intermediate Mid), or permission of the department.","[]","{}"
743,"CEEN267",2,"Corequisite(s): CEEN 221, CEEN 222","[]","{}"
744,"CEEN301",1,"Prerequisites: CEEN 221 and CEEN 222, Entrance Placement Test, or Permission of the Director","[]","{}"
745,"CEEN301",2,"Corequisites: CEEN 331 and/or CEEN 332","[]","{}"
746,"CEEN302",1,"Prerequisite(s): CEEN 221, CEEN 222 or permission of the Director.","[]","{}"
747,"CEEN302",2,"Corequisite(s): CEEN 331, CEEN 332","[]","{}"
748,"CEEN331",1,"Prerequisites: CEEN 221 and CEEN 222 or Entrance Placement Test or Permission of the Director","[]","{}"
750,"CEEN332",1,"Prerequisites: CEEN 221 and CEEN 222 or Entrance Placement Test or Permission of the Director","[]","{}"
752,"CEEN401",1,"Prerequisites: CEEN 331 and CEEN 332, or Entrance Placement Test (EPT), or Permission of the Director","[]","{}"
753,"CEEN402",1,"Prerequisites: CEEN 331 and CEEN 332, or Entrance Placement Test (EPT), or Permission of the Director","[]","{}"
754,"CEEN403",1,"Prerequisites: CEEN 411 and CEEN 412, Entrance Placement Test, or Permission of the Director","[]","{}"
755,"CEEN403",2,"Corequisites: CEEN 421 and/or CEEN 422","[]","{}"
756,"CEEN404",1,"Prerequisites: CEEN 411 and CEEN 412 or English Placement Test (EPT).","[]","{}"
757,"CEEN404",2,"Corequisite: CEEN 421, CEEN 422.","[]","{}"
758,"CEEN411",1,"Prerequisites: CEEN 331 and CEEN 332 or Entrance Placement Test or Permission of the Director","[]","{}"
760,"CEEN412",1,"Prerequisites: CEEN 331 and CEEN 332 or Entrance Placement Test or Permission of the Director","[]","{}"
762,"CEEN421",1,"Prerequisites: CEEN 411 and CEEN 412 or Entrance Placement Test or Permission of the Director","[]","{}"
764,"CEEN422",1,"Prerequisites: CEEN 411 and CEEN 412 or Entrance Placement Test or Permission of the Director","[]","{}"
767,"CEFN106",1,"Prerequisite(s): CEFN 104 or CEFN 107 or Entrance Placement Test or Permission of the Director.","[]","{}"
768,"CEFN107",1,"Prerequisite(s): CEFN 104 or CEFN 106 or Entrance Placement Test or Permission of the Director.","[]","{}"
769,"CEFN211",1,"Prerequisite: CEFN 106 AND CEFN 107, or Entrance Placement Test, or Permission of the Director.","[]","{}"
771,"CEFN212",1,"Prerequisite: CEFN 106 AND CEFN 107, or Entrance Placement Test, or Permission of the Director.","[]","{}"
773,"CEFN221",1,"Prerequisites: CEFN 211 and CEFN 212 or Entrance Placement Test or Permission of the Director","[]","{}"
775,"CEFN222",1,"Prerequisites: CEFN 211 and CEFN 212 or Entrance Placement Test or Permission of the Director","[]","{}"
777,"CEFN331",1,"Prerequisites: CEFN 221 and CEFN 222 or Entrance Placement Test or Permission of the Director","[]","{}"
779,"CEFN332",1,"Prerequisites: CEFN 221 and CEFN 222 or Entrance Placement Test or Permission of the Director","[]","{}"
781,"CEFN401",1,"Prerequisites: CEFN 331 and CEFN 332, or Entrance Placement Test, or Permission of the Director","[]","{}"
782,"CEFN402",1,"Prerequisites: CEFN 331 and CEFN 332, or Entrance Placement Test, or Permission of the Director","[]","{}"
783,"CEFN411",1,"Prerequisites: CEFN 331 and CEFN 332 or Entrance Placement Test or Permission of the Director","[]","{}"
785,"CEFN412",1,"Prerequisites: CEFN 331 and CEFN 332 or Entrance Placement Test or Permission of the Director","[]","{}"
787,"CEFN421",1,"Prerequisites: CEFN 411 and CEFN 412 or Entrance Placement Test or Permission of the Director","[]","{}"
789,"CEFN422",1,"Prerequisites: CEFN 411 and CEFN 412 or Entrance Placement Test or Permission of the Director","[]","{}"
806,"CEGL238",1,"Prerequisite: CEGL 228 or CEEN 221 and CEEN 222 or permission of Director","[]","{}"
819,"CEGL315",1,"Prerequisites: CEGL 215 and CEGL 216, Placement Test of Written English (PTWE) or Permission of the Director.","[]","{}"
821,"CEGL316",1,"Prerequisites: CEGL 215 and CEGL 216, Placement Test of Written English (PTWE) or Permission of the Director.","[]","{}"
842,"CEGL415",1,"Prerequisites: CEGL 316 and CEGL 316, Placement Test of Written English (PTWE) or Permission of the Director.","[]","{}"
844,"CEGL416",1,"Prerequisites: CEGL 315 and CEGL 316, Placement Test of Written English (PTWE) or Permission of the Director.","[]","{}"
